Brand,Total Score,CPU,GPU,Memory,UX,Type,Display Size,Pixels_X,Pixels_Y,PPI,Refresh rate,Adaptive refresh rate,Max rated brightness,HDR support,Width (mm),Thickness (mm),Weight (gr),Waterproof,Frame material,Fingerprint scanner,L3 cache (mb),Lithography process (nm),RAM size (GB),Memory type,Channels,Storage size (GB),Storage type,Memory card,Max charge power,Wireless charging,Reverse charging,Matrix (megapixels),Zoom,8K video recording,4K video recording,1080p video recording,Aperture,Sensor size,Pixel size (micron),Front camera megapixels,eSIM support*,5G support,Headphone audio jack,FM radio,Dolby Atmos,Category,Phone age in days,Video resolution_p,Video resolution_FPS,Bokeh mode,Pro mode,RAW support,Autofocus_Phase autofocus,LTE Cat*,Gyroscope,Compass,Barometer,Hall,effect sensor,Advanced cooling_Active fan,Advanced cooling_Vapor chamber,Advanced cooling_nan,Always-On Display,DC Dimming,DCI-P3,Speakers,Launch price category
5,940619,268567,237701,211098,223252,0,6.806519612595026,1377,3076,495,120,1,1456,1,74.7740193702487,8.4,231.2156900760208,8,2,1,2,5,10,4,2,345,6,0,78,1,1,50,0,0,2,2,2.3348038740497397,2.808334141154421,0.8696077480994799,17.563728816518204,0,1,0,0,0,2,857,2,1,1,1,0,1,22,1,1,0,0,0,0,0,0,1,1,1,1.0,5.0
2,1667561,400321,664549,320415,282275,1,7.754148749363511,1809,2368,391,120,1,2600,1,128.86396878787522,6.0090594935982695,252.9447286445649,1,2,1,8,4,12,5,4,256,7,0,62,1,1,83,0,1,2,2,2.2775730690539437,3.355146138107888,1.12,18.20584552431552,0,1,0,0,1,2,352,2,2,1,1,1,0,20,1,1,1,0,0,0,0,0,1,1,1,1.0,5.0
4,1759746,407410,709051,347619,295665,0,8.03,1997,2252,375,120,1,3146,1,143.02671771478583,5.242730753280852,252.38012209099332,0,2,1,9,4,12,5,4,256,7,0,76,1,1,50,1,1,2,2,2.328782077865246,3.4575641557304926,0.9732114028872434,23.453849343829567,0,1,0,0,1,2,316,2,1,1,1,1,0,20,1,1,0,0,0,0,0,0,1,1,1,1.0,5.0
2,1624578,398628,640574,300559,284596,1,6.746607436124776,1440,3173,517,120,1,998,1,75.64389598498592,8.432194799249297,229.7117472624904,8,2,1,8,4,8,5,4,158,7,0,102,1,1,85,0,1,2,2,2.04744981749936,3.154234945249808,0.7996446167486561,27.255018250063998,1,1,0,0,1,2,536,2,1,1,1,1,0,20,1,1,1,0,0,0,1,0,1,1,1,1.0,5.0
6,764105,211943,239713,144844,167604,3,6.834920060368146,1440,3114,501,120,0,665,1,76.28888084515405,8.327779788711487,207.67460030184074,8,2,1,2,7,9,4,2,339,5,0,38,0,0,88,1,0,2,3,2.2650799396318537,3.069840120736293,1.0833321267731075,17.15879335950389,0,1,0,1,1,2,1521,3,1,1,1,0,0,20,1,1,0,0,0,0,0,0,1,0,1,1.0,5.0
3,882478,240194,250781,173265,218237,0,6.7821140545629826,1440,3191,514,120,0,874,1,74.5492982810236,8.50140343795279,227.15526793818665,8,2,1,4,5,9,4,2,320,5,0,66,0,0,49,0,0,2,2,2.3253508594881973,3.2478948430708146,0.8,23.042103138583713,0,1,0,0,1,2,1331,2,1,1,1,0,0,22,1,1,0,0,0,0,0,1,1,1,1,1.0,5.0
5,1794855,412523,725292,356913,300126,0,8.03,2015,2272,378,120,1,3265,1,142.97167695116156,5.238977973942832,250.94155667808593,0,2,1,9,4,12,5,4,256,7,0,78,1,1,50,1,1,2,2,2.3350367100952782,3.470073420190557,0.9413127785140796,24.204405211433425,0,1,0,0,1,2,301,2,1,1,1,1,0,20,1,1,0,0,0,0,0,0,1,1,1,1.0,5.0
2,1444143,360271,549279,263296,271050,0,6.742062127160466,1440,3200,520,120,1,560,1,74.6,8.383015531790118,229.75388294752912,8,2,1,7,4,8,4,3,147,6,0,112,1,1,50,0,1,2,2,2.0452329768517465,3.179201913271514,0.7150776589505822,30.190680925930135,0,1,0,0,1,2,721,2,1,1,1,1,0,20,1,1,1,0,0,0,0,0,1,1,1,1.0,5.0
2,1326687,334668,484075,245072,262680,0,6.757390968615972,1440,3200,519,120,1,636,1,74.6,8.386847742153995,230.7119355384983,8,2,1,6,4,8,4,3,171,6,0,101,1,1,50,0,1,2,2,2.102716132309897,3.2290206480019106,0.7342387107699656,27.891354707604123,0,1,0,0,1,2,838,2,1,1,1,1,0,21,1,1,1,0,0,0,0,0,1,1,1,1.0,5.0
5,831445,231991,238969,161763,198721,0,6.747486053633098,1440,3181,513,120,0,843,1,74.48633827933291,8.62732344133419,218.65566770994226,8,2,1,4,6,10,4,2,401,5,0,65,0,0,48,0,0,2,2,2.356830860333547,3.059014837998717,0.8,26.81970324002566,0,1,0,0,1,2,1446,2,1,1,1,0,0,21,1,1,0,0,0,0,0,1,1,1,1,1.0,5.0
11,1025381,316001,233337,265836,210178,1,6.793442766252033,1276,2877,465,120,1,2312,1,75.05316261608594,8.398126504643438,226.2810243034843,8,2,1,0,6,15,4,4,476,6,0,101,1,1,50,0,0,2,2,2.362530092868763,1.8348916656724532,0.9718975696515723,14.779820588733758,0,1,0,0,0,2,188,3,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
2,1575527,382609,621913,294843,276055,0,7.551969456022736,1740,2542,419,120,1,1827,1,118.0252786458781,6.4072733055454325,247.968525908217,2,2,1,8,4,10,5,4,208,7,0,86,1,1,50,0,1,2,2,2.18968525908217,3.304393891204547,0.965559362715038,24.4125896367132,0,1,0,0,1,2,476,2,1,1,1,1,0,20,1,1,1,0,0,0,0,0,1,1,1,1.0,5.0
4,1809150,436819,724432,348631,299190,3,6.781435834262279,1440,3117,506,120,1,2043,1,77.83310958220041,8.54165547911002,231.20439289695483,8,2,1,10,4,10,5,4,222,7,0,64,1,1,160,0,1,2,2,2.146959526463655,3.1840878579390965,1.0086150055736753,17.30404735363451,1,1,0,0,1,2,339,3,1,1,1,1,0,20,1,1,1,0,0,0,1,0,1,1,1,1.0,5.0
5,1604480,389348,628836,308012,278282,0,7.725012945776145,1712,2230,368,130,0,2209,1,127.10836643683434,6.489707802630582,255.82813463607192,0,2,1,8,4,12,5,4,318,7,0,66,0,1,50,0,1,2,2,2.3487979286758165,3.3512020713241832,1.0175243497807849,22.927875720549004,0,1,0,0,1,2,401,2,1,1,1,0,0,20,1,1,0,0,0,0,0,0,1,1,1,1.0,5.0
2,1527594,389602,596822,297576,243593,0,6.731349472262378,1430,3179,518,121,0,1291,1,74.70369509078422,9.093466912106969,227.51279945970353,7,2,1,8,4,12,5,4,262,7,0,89,0,1,50,0,1,2,2,2.0134947226237774,3.1416193667148535,0.7,32.0,0,1,0,0,1,2,507,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
13,1948997,442296,783078,400130,323493,0,7.538627844166549,1759,2467,405,137,0,3124,1,116.69140880679387,7.204798395800479,239.9309772466676,1,2,1,10,4,13,5,4,356,7,0,86,0,1,50,0,1,2,2,2.439309772466676,3.442760910133296,0.6453787952200084,32.0,0,1,0,0,1,2,262,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
3,1603816,389616,632260,296616,285067,0,6.870339478269753,1522,3122,510,120,1,931,1,81.91924355899172,8.036708045463222,229.75567411376022,7,2,1,8,4,8,5,4,141,7,0,117,1,1,50,0,1,2,2,2.0431813779291548,3.189658584618528,0.6902841899659402,32.0,0,1,0,0,1,2,577,2,1,1,1,1,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
5,1805236,414034,730094,359662,301445,0,8.03,2020,2278,379,120,1,3300,1,142.9554019908776,5.237868317559836,250.51618839793704,0,2,1,9,4,12,5,4,256,7,0,79,1,1,50,1,1,2,2,2.3368861374002736,3.4737722748005475,0.9318806992586042,24.426336488032845,0,1,0,0,1,2,296,2,1,1,1,1,0,20,1,1,0,0,0,0,0,0,1,1,1,1.0,5.0
2,891116,238776,257748,174682,219908,1,6.828466982681252,1440,3177,511,120,1,838,1,75.13349061079171,8.338443391062494,228.66509389208287,8,2,1,3,5,8,4,2,256,6,0,58,1,1,61,0,1,2,2,2.279481130354165,3.3589622607083296,0.8861792525125076,17.948113035416483,0,1,0,0,1,2,1288,2,2,1,1,1,0,23,1,1,1,1,1,0,0,0,1,0,1,1.0,5.0
2,1225834,318345,429235,240073,238179,0,6.769789032551585,1440,3200,518,120,1,1101,1,74.6201054837242,8.731740481449426,230.48154034826365,8,2,1,6,4,10,4,3,256,6,0,78,1,1,50,0,1,2,2,2.149208872068442,3.26931435579265,0.7497362906894808,26.031645117262308,0,1,0,0,1,2,872,2,2,1,1,1,1,21,1,1,1,0,0,0,0,0,1,1,1,1.0,5.0
6,830051,231767,238647,161449,198188,0,6.7465405726911,1440,3181,513,120,0,842,1,74.48461922307473,8.630761553850544,218.4235951150883,8,2,1,4,6,10,4,2,403,5,0,65,0,0,48,0,0,2,2,2.3576903884626357,3.0538576692241843,0.8,26.92284661551631,0,1,0,0,1,2,1449,2,1,1,1,0,0,21,1,1,0,0,0,0,0,1,1,1,1,1.0,5.0
8,1573712,397582,604017,307258,264853,0,6.7546258846909435,1262,2829,459,142,0,1152,1,75.80234175741252,9.670721940335392,236.3578361825584,6,2,1,8,4,13,5,4,382,7,0,77,0,1,50,0,1,2,2,2.246258846909432,3.169551061629132,0.7,32.0,0,1,0,0,1,2,478,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
4,1553635,385467,602789,285481,279666,0,6.739762149389903,1369,3053,497,128,0,597,1,75.0685831707153,8.754866536572246,232.31913079256677,7,2,1,8,4,9,5,4,202,7,0,109,0,1,50,0,1,2,2,2.0976214938990223,3.1517145792678827,0.7,32.0,0,1,0,0,1,2,594,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
4,1804571,435871,722351,347438,298828,3,6.780571648068305,1440,3119,506,120,1,2017,1,77.77878930715062,8.538939465357531,231.16735634578453,8,2,1,10,4,10,5,4,220,7,0,65,1,1,158,0,1,2,2,2.144490423052301,3.1833471269156903,1.0034298884098323,17.55095769476989,1,1,0,0,1,2,343,3,1,1,1,1,0,20,1,1,1,0,0,0,1,0,1,1,1,1.0,5.0
7,1827919,442886,724973,358407,301652,3,6.794384552751183,1338,2908,471,132,0,2150,1,78.43845527511829,9.077313016149455,235.930813074172,6,2,1,10,4,13,5,4,327,7,0,50,0,1,157,0,1,2,2,2.284231708732257,3.2,1.0020756077748407,17.615447248817116,0,1,0,0,1,2,294,3,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
2,938481,250049,268568,184840,235016,0,6.808054722685483,1440,3200,515,120,1,890,1,74.6,8.39951368067137,233.87842016784273,8,2,1,4,4,8,4,2,252,6,0,68,1,1,50,0,1,2,2,2.292705210070564,3.393677848727822,0.7975684033568546,20.291791597177447,0,1,0,0,1,2,1224,2,1,1,1,1,0,23,1,1,1,0,0,0,0,0,1,1,1,1.0,5.0
3,1797859,431191,721334,349649,295683,3,7.236069076034183,1608,2758,451,120,1,2600,1,101.78904081908726,7.41587746832994,241.57224801050648,5,2,1,10,4,12,5,4,256,7,0,52,1,1,146,0,1,2,2,2.2354527704092835,3.2709055408185663,1.12,14.836221632742657,0,1,0,0,1,2,288,3,2,1,1,1,0,20,1,1,1,0,0,0,0,0,1,1,1,1.0,5.0
4,1839766,445126,738538,360574,295527,4,6.7876022524415065,1440,3107,504,120,1,2369,1,78.22779743778527,8.681470912527242,231.11444660296476,8,2,1,11,4,12,5,4,256,7,0,52,1,1,173,0,1,2,2,2.1645778641185904,3.189373359235577,1.0456135146490395,15.542213588140978,0,1,0,0,1,2,282,3,2,1,1,1,0,20,1,1,1,0,0,0,1,0,1,1,1,1.0,5.0
2,1594516,383677,632306,303229,275284,0,7.952596159658788,1887,2221,369,120,1,2474,1,139.19069557335814,5.445769216818907,257.21375753058743,0,2,1,8,4,11,5,4,248,7,0,70,1,1,50,0,1,2,2,2.282137575305874,3.3845192319317574,1.094992605428224,20.714496987765028,0,1,0,0,1,2,401,2,1,1,1,1,0,20,1,1,1,0,0,0,0,0,1,1,1,1.0,5.0
2,1540595,381609,601107,279487,278115,0,6.732303571149871,1423,3165,516,122,0,523,1,74.71057141519378,8.468457132155033,229.78321419095602,7,2,1,8,4,8,5,4,145,7,0,117,0,1,50,0,1,2,2,2.0230357114987063,3.1427642853798448,0.7,32.0,0,1,0,0,1,2,621,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
2,1484380,369042,571616,269539,273918,0,6.736810848782365,1440,3200,521,120,1,534,1,74.6,8.381702712195592,229.42567804889777,8,2,1,7,4,8,4,3,138,6,0,115,1,1,50,0,1,2,2,2.0255406829338654,3.1621352585426834,0.7085135609779551,30.978372682645382,0,1,0,0,1,2,681,2,1,1,1,1,0,20,1,1,1,0,0,0,0,0,1,1,1,1.0,5.0
8,954419,286192,219408,234231,214587,0,6.803701587002554,1326,2975,480,120,1,1907,1,74.91492064987227,8.4,228.96126960204356,8,2,1,1,6,13,4,3,417,6,0,87,1,1,50,0,0,2,2,2.3629841299744556,2.3292697904342554,0.9259682599489112,15.591110901788111,0,1,0,0,0,2,548,3,1,1,1,0,1,21,1,1,0,0,0,0,0,0,1,1,1,1.0,5.0
2,933050,248865,265553,183998,234629,0,6.8087634706776905,1440,3200,515,120,1,893,1,74.6,8.399690867669422,233.92271691735567,8,2,1,4,4,8,4,2,254,6,0,67,1,1,50,0,1,2,2,2.2953630150413398,3.3959812797024944,0.7984543383471133,20.18547939834641,0,1,0,0,1,2,1229,2,1,1,1,1,0,23,1,1,1,0,0,0,0,0,1,1,1,1.0,5.0
14,1644310,409929,623135,321858,289387,0,6.781433628748245,1105,2493,402,161,0,1114,1,77.14336287482455,10.178141556399133,244.99645987622816,4,2,1,8,4,15,5,4,493,7,0,63,0,1,60,0,1,2,2,2.4784955687763177,3.2,0.7301062037131554,30.566371251754507,0,1,0,0,1,2,432,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
2,1556291,386889,612637,300369,256394,0,7.286639392812509,1643,2754,452,120,1,1856,1,104.03055994050045,7.432900236394206,240.70189274615404,4,2,1,8,4,12,5,4,256,7,0,80,1,1,50,0,1,2,2,2.128455244495194,3.2513278785625017,0.879837342293272,26.861790220192226,0,1,0,0,1,2,456,2,2,1,1,1,0,20,1,1,1,0,0,0,0,0,1,1,1,1.0,5.0
2,1499594,383089,584783,291922,239798,0,6.7356686807625765,1440,3196,521,120,1,1276,1,74.7253636632482,9.027988626281923,226.36644156182973,8,2,1,7,4,11,4,3,256,6,0,87,1,1,51,0,1,2,2,2.006669036191266,3.14200071085738,0.7173394940972918,31.26640601896073,0,1,0,0,1,2,541,2,2,1,1,1,0,20,1,1,1,0,0,0,1,0,1,0,1,1.0,5.0
5,772917,211396,245975,148669,166875,4,6.896361997708926,1433,3079,494,120,1,669,1,77.12360195188744,8.110914006873223,208.65484041239344,8,2,1,1,7,8,4,3,265,6,0,27,1,1,105,0,0,2,3,2.2072760045821496,3.1454299656338796,1.2119963949596355,10.109140068732241,0,1,0,0,0,2,1433,4,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,0,1,1.0,5.0
3,930774,255993,250752,194594,229434,0,6.808530094554674,1413,3147,506,120,1,1135,1,74.67349527226631,8.4,232.8240756437389,8,2,1,3,5,9,4,2,293,6,0,71,1,1,50,0,0,2,2,2.3146990544532637,3.150116074294512,0.829398108906528,18.97106618827152,0,1,0,0,0,2,1077,2,1,1,1,0,1,23,1,1,0,0,0,0,0,0,1,1,1,1.0,5.0
9,1138622,330271,314693,268450,225122,1,6.779388577555129,1313,2948,478,120,1,1911,1,74.9527755539652,8.394111022158608,226.88334667620876,8,2,1,2,6,13,4,4,398,6,0,105,1,1,50,0,0,2,2,2.2822204431721658,2.1240064045802036,0.9116653323791243,18.59452894932213,0,1,0,0,0,2,286,3,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
9,1614050,397655,620508,312820,283064,0,7.261372160752407,1401,2337,381,147,0,1616,1,102.5242774517356,8.359107447846297,251.00627047182502,2,2,1,8,4,14,5,4,413,7,0,65,0,1,50,0,1,2,2,2.4229804542796147,3.277019545720385,0.8617410460128087,27.378827256776898,0,1,0,0,1,2,424,2,1,1,1,0,0,20,1,1,0,0,0,0,0,0,1,1,1,1.0,5.0
2,1411853,362130,544523,274280,230919,0,6.755306765842135,1440,3183,518,120,1,1195,1,75.02109012091685,8.917091204656183,224.17159675882027,8,2,1,7,4,11,4,3,256,6,0,80,1,1,58,0,1,2,2,2.029772665696629,3.1489317997089885,0.7774089308112344,28.72500677337085,0,1,0,0,1,2,653,2,2,1,1,1,0,20,1,1,1,0,0,0,1,0,1,0,1,1.0,5.0
4,1789964,432849,715715,343634,297673,3,6.7778154596390605,1440,3123,507,120,1,1934,1,77.60554317731237,8.53027715886562,231.04923398453116,8,2,1,10,4,10,5,4,215,7,0,68,1,1,152,0,1,2,2,2.1366155989687448,3.1809846796906234,0.9868927578343635,18.338440103125553,1,1,0,0,1,2,359,3,1,1,1,1,0,20,1,1,1,0,0,0,1,0,1,1,1,1.0,5.0
12,1609169,401897,609951,311003,286268,0,6.771525362665695,1141,2575,416,157,0,915,1,76.59321740795338,9.974573926362703,243.11862330633642,4,2,1,8,4,14,5,4,446,7,0,74,0,1,50,0,1,2,2,2.4152536266569538,3.1898304351988345,0.7,32.0,0,1,0,0,1,2,478,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
6,1812655,418181,730617,355556,308140,0,7.3061583588041445,1776,2880,473,120,1,2272,1,104.64887440532385,6.970628014617554,232.10239116279155,4,2,1,9,4,9,5,4,184,7,0,111,1,1,50,0,1,2,2,2.17727949501666,3.343871419269159,0.6601121136212514,32.0,0,1,0,0,1,2,414,2,1,1,1,1,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
2,1487331,369390,578069,269123,270477,1,6.740853688392668,1440,3192,520,120,1,506,1,74.76599758718197,8.36212333676502,227.6592502573764,8,2,1,7,4,8,4,3,136,6,0,113,1,1,53,0,1,2,2,2.0127690451678437,3.1438307135503534,0.7331995174363939,30.595405031537183,1,1,0,0,1,2,684,2,1,1,1,1,0,20,1,1,1,0,0,0,1,0,1,0,1,1.0,5.0
2,1302150,327916,493377,237104,243551,2,6.781674934565255,1440,3165,514,120,1,530,1,75.39032252864507,8.294888343068992,222.61662573017443,8,2,1,6,4,8,4,3,166,6,0,91,1,1,67,0,1,2,2,2.0607940406650056,3.158238212199502,0.8580645057290139,25.312655526849404,1,1,0,0,1,2,888,2,1,1,1,1,0,20,1,1,1,0,0,0,1,0,1,0,1,1.0,5.0
7,1609277,393513,624661,310423,280679,0,7.492576462611706,1556,2283,375,139,0,1912,1,114.7836543535231,7.4268917027496,253.41079521116174,1,2,1,8,4,13,5,4,366,7,0,66,0,1,50,0,1,2,2,2.3859877659821267,3.314012234017873,0.9394256914375333,25.15926595892762,0,1,0,0,1,2,413,2,1,1,1,0,0,20,1,1,0,0,0,0,0,0,1,1,1,1.0,5.0
2,1592197,383547,631037,302205,275379,0,7.903670558098001,1869,2261,375,120,1,2395,1,136.60591840782362,5.563190660564798,256.08470518687693,0,2,1,8,4,11,5,4,243,7,0,72,1,1,50,0,1,2,2,2.270847051868769,3.3747341116196,1.0791858726162773,21.16611792524922,0,1,0,0,1,2,410,2,1,1,1,1,0,20,1,1,1,0,0,0,0,0,1,1,1,1.0,5.0
9,892789,270211,215594,218292,188691,2,6.838499277330083,1329,2937,473,120,1,1768,1,75.90848482393174,8.284502168009752,219.07013008058505,8,2,1,0,7,12,4,3,413,6,0,71,1,1,72,0,0,2,2,2.323001445339834,2.2774891599512452,1.0846984101261827,11.84502168009751,0,1,0,0,0,2,658,4,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,0,1,1.0,5.0
4,766954,208087,248009,144672,166184,4,6.899104846509384,1440,3089,496,120,1,602,1,77.17414001027109,8.10298384496872,208.25859989728914,8,2,1,2,6,8,4,2,256,6,0,25,1,1,107,0,1,2,3,2.200994614989574,3.2019892299791475,1.2158226170437905,10.099461498957368,0,1,0,0,1,2,1479,3,2,1,1,1,0,20,1,1,1,1,1,0,0,0,1,0,1,1.0,5.0
4,1855565,446423,745519,360720,302860,4,6.790194118933443,1440,3103,503,120,1,2305,1,78.3836303329593,8.569181516647964,231.57974795429044,8,2,1,11,4,11,5,4,238,7,0,55,1,1,178,0,1,2,2,2.1719831969526955,3.191594959085809,1.06116471360066,14.80168030473048,1,1,0,0,1,2,289,3,1,1,1,1,0,20,1,1,1,0,0,0,1,0,1,1,1,1.0,5.0
3,1723239,424405,685933,337050,275849,2,6.766283075665462,1440,3141,511,120,1,1973,1,76.89991728430589,8.821568359912682,229.59164826181868,8,2,1,10,4,12,5,4,256,7,0,66,1,1,127,0,1,2,2,2.1036659304727476,3.1710997791418243,0.9176984539927695,21.633406952725267,0,1,0,0,1,2,366,3,2,1,1,1,0,20,1,1,1,0,0,0,1,0,1,1,1,1.0,5.0
4,784779,212493,249407,148980,173897,4,6.888963576473516,1440,3101,498,120,1,636,1,76.88116998701268,8.136788078421613,211.18830012987317,8,2,1,2,6,8,4,2,256,6,0,30,1,1,100,0,1,2,3,2.2122626928072044,3.224525385614409,1.1684966902097413,11.226269280720446,0,1,0,0,1,2,1452,3,2,1,1,1,0,20,1,1,1,1,1,0,0,0,1,0,1,1.0,5.0
4,1381728,368454,492446,288616,232210,0,6.748146196757206,1393,3107,505,120,1,1611,1,74.75924643583306,8.888907287717775,226.7407686177542,8,2,1,5,4,13,4,4,322,6,0,92,1,1,50,0,0,2,2,2.1036925528983184,2.7667068095660543,0.7777694146737386,27.074603737329884,0,1,0,0,0,2,414,2,1,1,1,0,1,20,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
12,1997256,447644,808500,412352,328758,0,7.651269676244085,1860,2470,407,133,0,3439,1,122.58482946109052,6.745219720924133,239.0298425900473,1,2,1,10,4,13,5,4,333,7,0,89,0,1,50,0,1,2,2,2.430298425900473,3.4788062963981075,0.6372685833104259,32.0,0,1,0,0,1,2,235,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
12,1708345,421423,658651,334605,293664,1,6.785950318320258,1187,2638,426,151,0,1476,1,77.59503183202578,9.794222942778086,241.83477717581954,5,2,1,9,4,14,5,4,435,7,0,59,0,1,94,0,1,2,2,2.4107452251961328,3.2,0.8249566847254142,26.049681679742186,0,1,0,0,1,2,384,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
6,1567993,389715,604640,292079,281373,0,6.747974557560988,1310,2929,476,136,0,679,1,75.46277876292741,9.07022301034193,235.11134957073583,6,2,1,8,4,10,5,4,266,7,0,100,0,1,50,0,1,2,2,2.1797455756098776,3.1615694690731853,0.7,32.0,0,1,0,0,1,2,564,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
4,1798619,434640,719647,345888,298358,3,6.779448570901486,1440,3120,507,120,1,1983,1,77.70819588523622,8.535409794261811,231.11922446720652,8,2,1,10,4,10,5,4,218,7,0,67,1,1,155,0,1,2,2,2.1412816311471015,3.1823844893441304,0.9966914254089129,17.871836885289866,1,1,0,0,1,2,350,3,1,1,1,1,0,20,1,1,1,0,0,0,1,0,1,1,1,1.0,5.0
10,2052501,450041,844475,425119,332865,0,8.03,2145,2418,402,120,1,4137,1,142.5677621831789,5.21143833067129,240.38469342399418,0,2,1,11,4,12,5,4,256,7,0,93,1,1,50,1,1,2,2,2.3809361155478515,3.5618722310957027,0.7072258107059581,29.712333865742163,0,1,0,0,1,2,189,2,1,1,1,1,0,20,1,1,0,0,0,0,0,0,1,1,1,1.0,5.0
2,1390129,347620,533614,252316,256344,1,6.762280722904539,1440,3178,517,120,1,518,1,75.09370517383412,8.326831750510172,225.0123812882628,8,2,1,6,4,8,4,3,152,6,0,101,1,1,61,0,1,2,2,2.037977321064164,3.1513931963192494,0.798741034766826,27.822494682941976,1,1,0,0,1,2,791,2,1,1,1,1,0,20,1,1,1,0,0,0,1,0,1,0,1,1.0,5.0
2,1534659,388441,601444,298056,246717,0,6.902805985845865,1503,3061,500,120,1,1472,1,83.76415605266169,8.554874810604394,231.25368580543667,6,2,1,8,4,12,5,4,256,7,0,86,1,1,50,0,1,2,2,2.0398783044259687,3.174561197169173,0.7558296261963564,30.404867822961243,0,1,0,0,1,2,492,2,2,1,1,1,0,20,1,1,1,0,0,0,0,0,1,1,1,1.0,5.0
5,1882930,452760,755485,369358,305326,4,6.798264811051129,1408,3032,491,123,0,2461,1,78.82648110511295,8.747491060654,233.2146322642094,7,2,1,11,4,12,5,4,278,7,0,46,0,1,186,0,1,2,2,2.226027834233059,3.2,1.083561032073718,13.735188948870572,0,1,0,0,1,2,252,3,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
8,2036379,461495,832969,414749,327164,2,7.428951150598953,1828,2777,456,120,1,3571,1,111.41910808778346,6.861435843872812,234.04536959544376,3,2,1,12,4,12,5,4,256,7,0,73,1,1,123,0,2,2,2,2.3022684797721875,3.4045369595443753,0.8592153765809218,22.226847977218757,0,1,0,0,1,2,187,2,1,1,1,1,0,20,1,1,0,1,1,0,1,0,1,1,1,1.0,5.0
9,869278,258675,221553,204636,184412,2,6.84984837053128,1349,2965,477,120,1,1552,1,76.14681578115687,8.25045488840616,217.0272933043696,8,2,1,0,7,12,4,3,384,6,0,62,1,1,78,0,0,2,2,2.30030325893744,2.4477255579692008,1.109666415168816,11.504548884061599,0,1,0,0,0,2,810,4,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,0,1,1.0,5.0
4,797289,215585,250388,152004,179310,3,6.88184656610701,1440,3110,499,120,1,660,1,76.67556746531362,8.160511446309966,213.24432534686383,8,2,1,2,6,8,4,2,256,6,0,33,1,1,96,0,1,2,3,2.2201704821033226,3.240340964206645,1.1352839751660455,12.017048210332248,0,1,0,0,1,2,1432,3,2,1,1,1,0,20,1,1,1,1,1,0,0,0,1,0,1,1.0,5.0
13,1811439,427053,710612,365290,308483,0,7.217545086527793,1472,2459,401,149,0,2225,1,99.89235892713415,8.514816046966603,242.49963930777764,2,2,1,9,4,14,5,4,422,7,0,77,0,1,50,0,1,2,2,2.4649963930777763,3.340014427688894,0.6684967537699988,32.0,0,1,0,0,1,2,341,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
4,1223827,283173,492712,214435,233505,3,7.722536599921212,1943,2240,384,120,1,538,1,135.95878118373298,5.687317000393936,253.04390125640145,0,2,2,6,4,13,4,4,256,6,0,40,0,1,50,0,0,2,2,2.2,2.5451950441710194,1.1235171813120355,12.29756124852274,0,1,0,0,0,2,624,4,1,1,1,0,0,20,1,1,0,0,0,0,0,0,1,0,1,1.0,6.0
5,759175,213363,214039,144671,185674,4,7.606223339014397,1782,2214,374,120,1,719,1,128.62148977870234,6.868883304928015,277.86848381556416,0,2,2,4,6,12,4,4,263,6,0,26,0,1,13,1,0,2,2,2.2056575809221792,3.1983027257233463,1.2052902896023339,10.282879046108963,1,1,0,0,1,2,1419,4,1,1,1,1,0,20,1,1,0,0,0,0,0,0,1,0,1,1.0,6.0
