Brand,Total Score,CPU,GPU,Memory,UX,Type,Display Size,Pixels_X,Pixels_Y,PPI,Refresh rate,Adaptive refresh rate,Max rated brightness,HDR support,Touch sampling rate,Display features,Height (mm),Width (mm),Thickness (mm),Weight (gr),Waterproof,Rear material,Frame material,Fingerprint scanner,L3 cache (mb),Manufacturing,Lithography process (nm),Neural processor (NPU),Total score,RAM size (GB),Memory type,Channels,Storage size (GB),Storage type,Memory card,Battery capacity (mAh),Max charge power,Battery type,Battery replaceability,Wireless charging,Reverse charging,Fast charging,Full charging time (min),Matrix (megapixels),Zoom,Flash,Stabilization,8K video recording,4K video recording,1080p video recording,Aperture,Sensor size,Pixel size (micron),Front camera megapixels,Depth sensor (TOF 3D),NFC*,Infrared port,Number of SIM*,Multi SIM mode,eSIM support*,Hybrid slot,5G support,Headphone audio jack,FM radio,Dolby Atmos,Category,Phone age in days,Launch price category,Video resolution_p,Video resolution_FPS,Bokeh mode,Pro mode,RAW support,Autofocus_Laser autofocus,Autofocus_Phase autofocus,Autofocus_Phase autofocus (Dual Pixel),Speakers_Mono,Speakers_Stereo,Bundled charger,LTE Cat*,Proximity sensor,Gyroscope,Accelerometer,Ambient light sensor,Compass,Fingerprint,Barometer,Hall,effect sensor,Face recognition sensor,Advanced cooling_Active fan,Advanced cooling_Vapor chamber,Advanced cooling_nan
4,1545248,392657,599576,301282,251731,0,6.740259434822918,1366,3045,495,129,0,1238,1,338,0,165.19495299922102,75.12424532364172,9.314433983608357,230.89858523270868,1,2,1,0,0,0,4,1,1545248,12,5,4,308,7,0,5205,84,0,0,0,1,1,44,50,0,1,2,1,2,2,2.102594348229176,3.152311321787501,0.7,32,0,2,0,2,0,0,0,1,0,0,1,2,496,5,2,1,1,1,0,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
6,763431,214186,235395,145136,168713,3,6.800527418621039,1440,3127,504,120,0,699,1,149,0,164.99894516275793,75.80738386069454,8.448154034826366,207.5026370931052,1,2,1,0,3,0,7,1,763431,9,4,2,383,5,0,4380,44,0,0,0,0,1,60,78,1,1,2,0,2,3,2.2994725813789616,3.001054837242077,1.0111075791041806,20.941983951685774,0,2,0,2,0,0,0,1,0,1,1,2,1542,5,3,1,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,0,0
2,1531640,384108,598818,285835,262711,0,6.73,1440,3200,522,120,1,838,1,240,0,163.01846691230463,74.61692384461494,8.667705358454077,228.15380776925272,1,1,1,0,0,0,4,1,1531640,9,5,4,182,7,0,4896,107,0,0,1,1,1,29,50,0,2,2,1,2,2,2,3.14,0.7,32,0,2,1,2,0,0,0,1,0,0,1,2,578,5,2,1,1,1,1,0,0,0,0,1,1,20,1,1,1,1,1,1,1,0,0,0,0,1,0
5,843731,233965,241813,164532,203419,0,6.755823053679925,1440,3184,514,120,0,850,1,361,0,164.74326592443697,74.50149646123623,8.597007077527547,220.70202226689068,1,5,1,0,2,0,5,1,843731,9,4,2,382,5,0,4635,66,0,0,0,0,1,38,49,0,1,2,0,2,2,2.3492517693818864,3.1044893837086818,0.8,25.910212325826365,0,2,0,2,0,0,0,1,0,0,1,2,1418,5,2,1,1,1,0,0,0,0,0,1,0,22,1,1,1,1,1,1,0,0,0,0,0,0,1
2,2064052,470075,867891,402768,323316,0,6.685094113,1369,3032,497,120,1,2668,1,240,0,161.51714579267883,75.04618411586254,9.004757012201955,214.37224493921437,1,1,1,0,4,0,4,1,2064052,12,5,4,256,7,0,5000,78,0,0,1,1,1,44,49,0,1,2,1,3,2,2,3.0931416829284695,0.7585728963394133,28.09514024403911,0,2,0,1,0,0,0,1,0,0,1,2,179,5,4,2,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
9,2145567,470910,889945,443137,341573,0,7.669187749839956,1989,2679,443,120,1,4083,1,283,0,160.35966895402345,123.77653693404702,6.310191538953978,231.50372426723638,6,1,1,0,4,0,4,1,2145567,12,5,4,256,7,0,5505,97,0,0,1,1,1,37,50,0,2,2,2,2,2,2.288980846104602,3.4723279730202927,0.6349793096264645,32,0,2,1,2,0,0,0,1,0,0,1,2,159,5,2,1,1,1,1,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
6,1886055,423188,805888,354646,302331,2,6.584231708732257,1181,2550,425,120,1,1665,1,240,0,162.08423170873226,75.40386181220428,8.312308944976342,203.23089449763424,4,1,1,0,4,0,4,1,1886055,12,5,4,256,7,0,5000,34,0,0,1,1,1,82,90,0,1,2,0,2,2,2.056154472488171,2.9842317087322567,1.0336926834929028,12,0,2,0,1,0,1,0,1,0,0,1,2,124,5,4,2,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
2,1530844,379329,598700,275882,276650,1,6.724407327720766,1444,3215,524,120,0,512,1,240,0,162.95106352950606,74.51246252084677,8.378054722685485,227.97872940987895,1,1,1,0,0,0,4,1,1530844,8,5,4,131,6,0,4824,117,0,0,1,1,1,23,49,0,1,2,0,2,2,2,3.134164168056451,0.7133737815372996,31.513680671370924,0,2,0,1,0,1,0,1,0,0,1,2,625,5,2,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,1,0,0,0,0,0,0
5,1959779,436421,841231,371563,310563,0,6.581541371941351,1207,2644,440,120,1,1902,1,240,0,161.7872833775443,74.46088601532068,8.554527704092832,201.85587017378074,4,1,1,0,4,0,4,1,1959779,12,5,4,256,7,0,5000,51,0,0,1,1,1,70,48,0,1,2,0,3,2,2,2.985086649,0.8936416887721503,19.090554081856645,0,2,0,1,0,0,0,1,0,0,1,2,124,5,4,2,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
2,1494877,372490,586838,264858,270452,1,6.689264543736379,1476,3313,543,120,0,588,1,240,0,163.2719324267548,73.96240155413462,8.365831145647437,221.56135146490394,1,1,1,0,0,0,4,1,1494877,8,5,4,150,6,0,4851,104,0,0,1,1,1,35,49,0,1,2,0,2,2,2,3.097493436942308,0.7974108736738769,28.457786411859022,0,2,0,1,0,1,0,1,0,0,1,2,597,5,2,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,1,0,0,0,0,0,0
4,1918335,457563,777094,375058,308618,4,6.8,1430,3070,498,120,1,2742,1,247,0,162.31190828312944,78.80946746992933,8.617862424694126,231.70229292176458,1,1,1,0,4,0,4,1,1918335,12,5,4,271,7,0,5035,47,0,0,1,1,1,63,191,0,1,2,1,2,2,2.188091716870583,3.158916423203511,1.091420120489399,14.262573794589258,0,2,0,1,0,0,0,1,0,0,0,2,230,5,4,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
2,2099975,483403,874370,414362,327839,0,6.733225,1440,3194,521,120,1,2981,1,240,0,161.4414642806977,75.47046426509043,9.172357146201552,220.36207136056845,1,1,1,0,4,0,4,1,2099975,12,5,4,256,7,0,5000,87,0,0,1,1,1,35,56,0,1,2,2,2,2,2.0092142845994827,3.1427642853798448,0.7193499976589133,31.078571540051747,0,2,0,1,0,0,0,1,0,0,1,2,204,5,4,2,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,1,0,0,0,0,1,0
5,776685,215747,241695,151672,167569,4,6.891486439022045,1424,3067,492,120,1,761,1,80,0,164.6127017,77.02121521946295,8.125540682933865,209.0216273173546,1,1,1,0,4,1,7,1,776685,8,4,3,256,6,0,4546,31,0,0,1,1,1,80,103,1,1,2,0,2,3,2.2170271219559106,3.0382423414188526,1.218297287804409,10.255406829338654,0,2,0,2,0,1,0,1,0,0,0,2,1368,5,4,1,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
3,823938,222172,252478,158445,190841,3,6.866685717,1440,3129,503,120,1,711,1,215,0,164.6149206498723,76.23758737933585,8.211047610076633,217.62412620664156,1,2,1,0,3,1,6,1,823938,8,4,2,256,6,0,4685,40,0,0,1,1,1,64,86,0,1,2,1,2,3,2.2370158700255445,3.2740317400510888,1.0645333458927133,13.701587002554444,0,2,0,2,0,0,0,1,0,0,1,2,1392,5,3,2,1,1,1,0,0,0,0,1,0,21,1,1,1,1,1,1,1,1,1,0,0,0,0
2,1602504,384286,637188,305501,275528,0,8.006351376710832,1903,2162,360,120,1,2579,1,240,0,161.2123652932231,142.20916560688008,5.305442453,257.9644066925659,3,1,1,1,0,0,4,1,1602504,12,5,4,256,7,0,4803,66,0,0,1,1,1,50,49,1,1,2,0,2,2,2.2953630150413398,3.392271691735566,1.118145206016536,19.87634706776906,0,2,0,1,0,0,0,1,0,0,1,2,382,5,2,2,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,0,0
11,2154457,465484,894616,448739,345617,0,7.941831831982902,2134,2502,415,120,1,4535,1,304,0,160.1420708510272,137.6260162683425,5.465221318425416,235.35486706328953,8,1,1,0,4,0,4,1,2154457,12,5,4,274,7,0,5692,98,0,0,1,1,1,39,50,1,1,2,1,2,2,2.371327425,3.521867233220621,0.6121504431223682,33.29026587342094,0,2,1,2,0,0,0,1,0,0,0,2,145,5,2,1,1,1,1,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
11,882163,271406,207108,213822,189826,1,6.757181585168269,1337,2982,482,120,0,1772,1,274,0,163.71327878562502,74.80027109617788,8.571273659326927,217.86450118197104,1,3,1,0,1,1,7,1,882163,14,4,3,512,5,0,4797,85,0,0,0,0,1,62,49,0,1,2,0,2,2,2.4,2.1710025631490457,0.9143631703365371,21.13549881802897,0,2,0,2,0,0,0,1,0,0,0,2,768,5,3,1,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,0,0
8,1028655,243970,416370,150701,217612,0,6.703667969905196,1440,3215,524,120,1,513,1,248,0,163.72000710857378,73.92334162666944,8.496665481904367,218.53352289530127,1,5,1,0,2,1,4,1,1028655,8,4,3,256,6,0,5000,79,0,0,1,1,1,39,50,0,1,2,0,2,2,2.3966654819043667,2.762007819431178,0.8,31.599857828524037,0,2,0,2,0,0,0,1,0,0,1,2,916,5,2,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,0,0
5,772917,211396,245975,148669,166875,4,6.896361997708926,1433,3079,494,120,1,669,1,68,0,164.71996394959638,77.12360195188744,8.110914006873223,208.65484041239344,1,1,1,0,4,1,7,1,772917,8,4,3,265,6,0,4525,27,0,0,1,1,1,80,105,0,1,2,0,2,3,2.2072760045821496,3.1454299656338796,1.2119963949596355,10.109140068732241,0,2,0,2,0,0,0,1,0,0,0,2,1433,5,4,1,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
2,1545625,380927,605545,281637,277269,0,6.921087707892433,1509,3047,498,120,1,808,1,240,0,162.65011607429452,84.6953106,7.921389501058163,233.4097163359792,1,1,1,0,0,0,4,1,1545625,8,5,4,146,7,0,4817,112,0,0,1,1,1,26,50,0,1,2,1,2,2,2.044097163359792,3.1782175415784866,0.7617360287037087,30.23611346560832,0,2,1,2,0,0,0,1,0,0,1,2,594,5,2,1,1,1,1,0,0,0,0,1,1,20,1,1,1,1,1,1,1,0,0,0,0,0,0
11,1594816,401233,607310,311689,274582,0,6.765277555396521,1186,2669,432,151,0,1088,1,578,0,170.10851187987666,76.30510061471578,9.934883373833715,240.40547105067787,3,1,1,0,0,0,4,1,1594816,14,5,4,436,7,0,5705,72,0,0,0,1,1,55,50,0,1,2,1,2,2,2.3527755539652073,3.182333066475825,0.7,32,0,2,0,2,0,0,0,1,0,0,1,2,465,5,2,1,1,1,0,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
7,2116152,464428,899465,413053,339205,0,7.273670206180368,1634,2676,437,120,1,4807,1,336,0,161.52185176935112,101.44750872488822,7.475138404172877,230.46587955741734,4,2,1,0,4,0,4,1,2116152,14,5,4,413,7,0,5638,87,0,0,1,1,1,42,50,1,1,2,0,2,2,2.154039091,2.9297565241760983,0.6284470681419423,43.068240885165345,0,2,1,2,0,0,0,1,0,0,0,2,162,5,3,1,1,1,1,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
6,1825160,406827,786917,339552,291863,0,6.534238565551123,1133,2468,414,120,1,1300,1,240,0,162.1756587276101,74.09527253022921,8.328022462495502,197.2102165,5,1,1,0,3,0,4,1,1825160,12,5,4,256,7,0,5000,38,0,0,1,1,1,82,48,0,1,2,0,2,2,2,2.9357271988359543,0.9553410014550571,14.977266569662863,0,2,0,1,0,0,0,1,0,0,1,2,145,5,3,2,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
10,828359,248821,214090,183585,181861,1,6.731692200515628,1382,3065,496,120,0,1338,1,259,0,164.37600278659366,74.6218454,8.673231198,213.02151809796928,1,4,1,0,1,0,7,1,828359,13,4,2,512,5,0,4557,76,0,0,0,0,1,52,48,0,1,2,0,2,2,2.4,2.4513857943280946,0.8633844010312556,25.978481902030722,0,2,0,2,0,0,0,1,0,0,0,2,1140,5,2,1,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,0,0
13,1672044,414907,638517,327379,291240,0,6.783389854933722,1141,2556,412,157,0,1271,1,638,0,171.18642761045882,77.33898549337218,10.011862330633644,243.6271015463947,4,1,1,0,0,0,4,1,1672044,15,5,4,468,7,0,5830,61,0,0,0,1,1,62,75,0,1,2,1,2,2,2.4491521759941723,3.2,0.7711869536081588,28.61014506627815,0,2,0,1,0,0,0,1,0,0,1,2,411,5,2,1,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
6,738146,211067,220407,138834,167836,3,6.811360252,1440,3185,511,120,0,800,1,139,0,166.1465621461792,75.29088201993336,8.8,214.23841641195855,1,2,1,0,3,0,7,1,738146,12,4,2,298,5,0,4672,53,0,0,0,0,1,62,81,1,1,2,0,2,2,2.288639748,2.7164798106312475,0.744319874,36.4544101,0,2,0,2,0,0,0,1,0,0,1,2,1621,5,3,1,1,1,0,0,0,0,0,1,0,21,1,1,1,1,1,1,0,0,0,0,0,0,0
14,1618404,404629,611142,315247,287366,0,6.776807738708039,1102,2496,403,162,0,968,1,689,0,172.3551632190239,76.84677145798588,10.17741717,244.91463116073328,4,1,1,0,0,0,4,1,1618404,15,5,4,487,7,0,5924,68,0,0,0,1,1,59,50,0,1,2,1,2,2,2.4680773870803905,3.196169286449647,0.7,32,0,2,0,2,0,0,0,1,0,0,1,2,459,5,2,1,1,1,0,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
8,1963342,426853,842652,379351,314485,0,6.965074411087291,1420,2382,401,120,1,2272,1,258,0,161.37990078521696,94.79156190743186,7.288089390024918,205.37468894630118,6,1,1,0,4,0,4,1,1963342,12,5,4,256,7,0,5212,51,0,0,1,1,1,74,48,1,1,2,0,2,2,2.1215880813300108,3.112779142327519,0.8814516207032395,18.07940406650054,0,2,0,1,0,0,0,1,0,0,1,2,100,5,3,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
7,743458,213271,220946,140464,168775,2,6.785987765982127,1440,3181,512,120,0,800,1,162,0,165.93089601084807,75.08790212785702,8.8,212.58920478883826,1,3,1,0,3,0,7,1,743458,12,4,2,346,5,0,4578,56,0,0,0,0,1,57,73,1,1,2,0,2,2,2.314012234017873,2.7355091755134047,0.7570061170089365,35.43951063928508,0,2,0,2,0,0,0,1,0,0,1,2,1617,5,2,1,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,0,0
8,1006343,240357,404858,149087,212040,0,6.719435298754154,1440,3203,522,120,1,509,1,222,1,163.80689414314784,74.22068242944354,8.461129402491693,217.0282350622923,1,4,1,0,3,1,4,1,1006343,8,4,3,256,6,0,4951,74,0,0,1,1,1,43,55,0,1,2,0,2,2,2.3805647012458464,2.7847011871345537,0.8408141273837229,29.862117137043093,0,2,0,2,0,1,0,1,0,0,1,2,961,5,2,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
13,943907,306607,187601,251668,198030,1,6.8,1260,2844,460,120,1,2500,1,300,0,162.6,75.1,8.4,223.6900434,1,2,1,0,1,2,7,1,943907,14,4,4,413,6,0,5142,100,0,0,1,1,1,80,50,0,1,2,0,2,2,2.4,1.546002890679668,1.076998554660166,13,0,2,1,2,0,0,0,1,0,0,0,2,143,5,4,1,1,1,0,0,1,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
2,921547,246368,259878,182036,233263,0,6.810895153490616,1440,3200,514,120,0,899,1,475,0,164.32585998972894,74.61392460985402,8.403978459958296,233.86075390145967,1,4,1,0,2,1,5,1,921547,8,4,2,254,5,0,5000,66,0,0,1,1,1,37,50,0,1,2,1,2,2,2.299005385010426,3.3925403875781974,0.7990053850104264,20.198922997914735,0,2,0,2,0,0,0,1,0,0,1,2,1242,5,2,2,1,1,1,0,0,0,0,1,0,23,1,1,1,1,1,1,1,1,1,0,0,0,0
11,943526,295105,202735,247761,197924,1,6.814008401523652,1285,2878,465,120,1,2233,1,266,0,162.90818483352035,75.39417643,8.357974795429042,223.47848772574258,1,2,1,0,1,1,7,1,943526,14,4,3,476,6,0,5101,89,0,0,1,1,1,80,58,0,1,2,0,2,2,2.371983196952695,1.910126022854786,1.0308184833520353,12.579747954290427,0,2,0,2,0,0,0,1,0,0,0,2,330,5,4,1,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
8,805599,250989,197645,180268,176697,3,6.851832965236373,1353,3028,486,120,0,1618,1,175,0,164.82881750516407,75.56649668712735,8.607331860945495,220,1,1,1,0,3,1,7,1,805599,12,4,2,189,5,0,5024,71,0,0,1,1,1,80,80,1,1,2,0,2,2,2.2963340695272527,1.9997450306910447,0.9408351738181315,26.994900613820892,0,2,0,2,0,1,0,1,0,0,0,2,916,5,4,1,1,1,0,0,0,0,0,1,0,21,1,1,1,1,1,1,0,0,0,0,0,1,0
13,1681008,413319,647551,326389,293748,0,6.782452538561441,1104,2491,402,159,0,1490,1,675,0,171.71241725524354,76.85284768631355,10.12832230069914,243.67008836663115,4,1,1,0,0,0,4,1,1681008,16,5,4,512,7,0,5950,66,0,0,0,1,1,59,50,0,1,2,0,2,2,2.4386865359639778,3.1153874196302893,0.6926423843156773,34.20728471,0,2,0,2,0,0,0,1,0,0,0,2,414,5,2,1,1,1,0,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
11,1617297,400474,617682,314452,284687,0,7.104039227807244,1296,2373,385,153,0,1414,1,595,0,169.9410696894996,94.18185601525133,8.993473833481191,249.37000796919534,4,1,1,0,0,0,4,1,1617297,14,5,4,445,7,0,5688,65,0,0,0,1,1,58,50,0,1,2,1,2,2,2.448153723550841,3.251846276449159,0.8088771805432342,28.889223413050452,0,2,0,2,0,0,0,1,0,0,1,2,432,5,2,1,1,1,0,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,0,0
12,1700848,407383,674996,326653,291814,0,6.695164407478675,1080,2415,395,151,0,1090,1,574,0,169.66717315094795,76.09104722298581,9.663733056090063,229.63885001374447,5,1,1,0,1,0,4,1,1700848,14,5,4,434,7,0,5697,54,0,0,0,1,1,70,49,0,1,2,0,2,2,2.348507870497634,3.1091047222985804,0.7908952777014195,25.94031481990536,0,2,0,1,0,0,0,1,1,0,1,2,337,5,2,1,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
3,2095028,469924,895925,396247,332931,0,6.779173885879097,1327,2919,473,120,1,4404,1,324,0,162.17273249238582,75.65124204199356,8.989254774803868,224.8578854047072,1,2,1,0,4,0,4,1,2095028,14,5,4,435,7,0,5421,82,0,0,1,1,1,41,50,0,1,2,0,2,2,2,2.697435027088121,0.6578509549607734,44.64471351176797,0,2,1,2,0,0,0,1,0,0,0,2,182,5,4,1,1,1,1,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
5,1960929,436792,841525,371907,310703,0,6.582682964780544,1209,2649,441,120,1,1911,1,240,0,161.78430530926815,74.46733849658568,8.559491151219754,201.9938540039092,4,1,1,0,4,0,4,1,1960929,12,5,4,256,7,0,5000,51,0,0,1,1,1,69,48,0,1,2,0,3,2,2,2.9862778762927413,0.8921526546340734,19.189823024395103,0,2,0,1,0,0,0,1,0,0,1,2,125,5,4,2,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
4,2035720,461769,863627,383791,326531,2,6.8,1326,2884,467,120,1,4295,1,324,0,162.4412816311471,76.73949390164638,8.811922446720653,228.46795922132247,1,2,1,0,4,0,4,1,2035720,14,5,4,436,7,0,5423,69,0,0,1,1,1,50,94,0,1,2,0,2,2,2.0587183688528987,2.712578373,0.7809240852469569,38.84350991794925,0,2,0,1,0,0,0,1,0,0,0,2,191,5,4,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
13,912339,303591,179026,237395,192325,1,6.8,1260,2844,460,120,1,2500,1,300,0,162.6,75.1,8.4,221.14383306712892,1,1,1,0,1,2,7,1,912339,12,4,4,304,6,0,5078,100,0,0,1,1,1,80,50,0,1,2,0,2,2,2.4,1.3762555378085946,1.1618722310957028,13,0,2,1,2,0,0,0,1,0,0,0,2,143,5,4,1,1,1,0,0,1,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
5,764636,210175,243117,144614,166729,4,6.862022678935836,1440,3103,499,120,0,637,1,94,0,164.87595464212833,76.66831750510171,8.232920623724574,207.81011339467918,1,1,1,0,4,0,7,1,764636,8,4,2,304,5,0,4454,32,0,0,0,0,1,72,96,1,1,2,0,2,3,2.237977321064164,3.1240453578716725,1.1402476257652558,14.177505317058024,0,2,0,2,0,0,0,1,0,1,1,2,1505,5,3,1,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,0,0
2,2078484,474733,871581,407087,325081,0,6.699426633273424,1392,3085,505,120,1,2774,1,240,0,161.47975660885194,75.12719401415413,9.067072318580102,216.1046104565269,1,1,1,0,4,0,4,1,2078484,12,5,4,256,7,0,5000,82,0,0,1,1,1,41,49,0,1,2,1,3,2,2,3.108097356459225,0.7398783044259689,29.341446371602075,0,2,0,1,0,0,0,1,0,0,1,2,186,5,4,2,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
12,954573,300525,199935,254177,199934,1,6.808675944744353,1275,2865,463,120,1,2335,1,279,0,162.79087078437576,75.28219484,8.373972165766942,224.4383299460165,1,2,1,0,1,1,7,1,954573,15,4,3,489,6,0,5139,93,0,0,1,1,1,80,55,0,1,2,0,2,2,2.382648110511294,1.830139171165293,1.0190870784375763,12.739721657669413,0,2,0,2,0,0,0,1,0,0,0,2,259,5,4,1,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
9,871313,259674,221037,205819,184782,2,6.848865760113906,1347,2963,477,120,1,1571,1,182,0,163.67504672250595,76.12618096239203,8.25340272,217.20416317949687,1,2,1,0,2,1,7,1,871313,12,4,3,386,6,0,4857,63,0,0,1,1,1,80,78,0,1,2,0,2,2,2.3022684797721875,2.432986401708593,1.1075046722505937,11.534027196582814,0,2,0,2,0,0,0,1,0,0,0,2,797,5,4,1,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
9,831970,255110,211420,187769,177670,2,6.849848371,1349,2965,477,120,1,1552,1,180,0,163.69666415168817,76.14681578115687,8.250454888,214.0181955362464,1,1,1,0,2,1,7,1,831970,10,4,3,256,6,0,4775,62,0,0,1,1,1,80,78,1,1,2,0,2,2,2.300303259,2.247119040094321,1.209969674106256,11.504548884061599,0,2,0,2,0,1,0,1,0,0,0,2,810,5,4,1,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
12,1721870,422092,665836,337678,296262,0,6.769914758948339,1152,2599,420,155,0,1403,1,623,0,170.6602240760146,76.65710180424352,10.078124696863453,240.71533368892952,4,1,1,0,0,0,4,1,1721870,15,5,4,460,7,0,5798,70,0,0,0,1,1,56,50,0,1,2,1,2,2,2.3991475894833876,3.1878977107380067,0.7,32,0,2,0,2,0,0,0,1,0,0,1,2,398,5,2,1,1,1,0,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
13,946508,306855,188307,252844,198500,1,6.8,1260,2844,460,120,1,2500,1,300,0,162.6,75.1,8.4,223.89978358466658,1,2,1,0,1,2,7,1,946508,14,4,4,422,6,0,5147,100,0,0,1,1,1,80,50,0,1,2,0,2,2,2.4,1.559985572311106,1.070007213844447,13,0,2,1,2,0,0,0,1,0,0,0,2,143,5,4,1,1,1,0,0,1,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
10,844938,272769,188095,201822,182250,2,6.829803312,1313,2950,475,120,0,1993,1,228,0,163.88154242779189,75.36822981046807,8.519213249,220,1,1,1,0,2,1,7,1,844938,12,4,3,217,6,0,5035,83,0,0,1,1,1,80,67,1,1,2,0,2,2,2.3403933754515407,1.7023447157021003,1.0509834386288517,21.04689431404201,0,2,0,2,0,1,0,1,0,0,0,2,587,5,4,1,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
4,2045842,452701,886021,379430,327689,1,6.7387378008308305,1239,2706,441,120,1,4244,1,335,0,162.39789633471804,75.43242680498498,8.757054868605271,219.85274343026353,2,2,1,0,4,0,4,1,2045842,15,5,4,459,7,0,5477,69,0,0,1,1,1,53,49,1,1,2,0,2,2,2,2.5896408589199202,0.7135146390030036,42.24012143857184,0,2,0,1,0,0,0,1,0,0,0,2,155,5,4,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
2,1532979,388561,600574,297876,245966,0,6.872993055637164,1492,3085,504,120,1,1442,1,240,0,162.96221057679878,82.19003333764225,8.642020298906752,230.51982906183787,1,2,1,0,0,0,4,1,1532979,12,5,4,256,7,0,4978,87,0,0,1,1,1,41,50,0,1,2,1,2,2,2.032998397,3.168598611127433,0.7461977564366221,30.680064101810796,0,2,1,2,0,0,0,1,0,0,1,2,495,5,2,2,1,1,1,0,0,0,0,1,1,20,1,1,1,1,1,1,1,0,0,0,0,0,0
2,1577358,382712,622915,295652,275981,0,7.590606296093004,1755,2511,414,120,1,1890,1,240,0,161.7745917666476,120.06649262743652,6.314544889376792,248.86014529445393,2,1,1,0,0,0,4,1,1577358,10,5,4,212,7,0,4806,84,0,0,1,1,1,40,50,0,1,2,1,2,2,2.1986014529445392,3.3121212592186007,0.978042034,24.05594188221843,0,2,1,2,0,0,0,1,0,0,1,2,469,5,2,1,1,1,1,0,0,0,0,1,1,20,1,1,1,1,1,1,1,0,0,0,0,0,0
8,954154,285853,219760,233785,214754,0,6.803755829526399,1327,2977,480,120,1,1899,1,367,0,163.2384910194879,74.91220852368002,8.4,229.00466362111956,1,3,1,0,1,1,6,1,954154,12,4,3,415,6,0,5124,87,0,0,1,1,1,63,50,0,1,2,0,2,2,2.3624417047360056,2.338491019487905,0.9248834094720112,15.629080668479608,0,2,1,2,0,0,0,1,0,0,0,2,554,5,3,1,1,1,0,0,1,0,0,1,0,21,1,1,1,1,1,1,0,0,0,0,0,0,0
