,Unnamed: 0,Brand,Total Score,CPU,GPU,Memory,UX,Type,Display Size,Pixels_X,Pixels_Y,PPI,Refresh rate,Adaptive refresh rate,Max rated brightness,HDR support,Touch sampling rate,Height (mm),Width (mm),Thickness (mm),Weight (gr),Waterproof,Rear material,Frame material,Fingerprint scanner,L3 cache (mb),Manufacturing,Neural processor (NPU),Total score,RAM size (GB),Memory type,Channels,Storage size (GB),Storage type,Memory card,Battery capacity (mAh),Max charge power,Wireless charging,Reverse charging,Matrix (megapixels),Zoom,Flash,8K video recording,4K video recording,1080p video recording,Aperture,Sensor size,Pixel size (micron),Front camera megapixels,eSIM support*,5G support,Headphone audio jack,FM radio,Dolby Atmos,Category,Phone age in days,Launch price category,Video resolution_p,Video resolution_FPS,Bokeh mode,Pro mode,RAW support,Autofocus_Phase autofocus,Speakers_Mono,Speakers_Stereo,LTE Cat*,Proximity sensor,Gyroscope,Compass,Barometer,Hall,effect sensor,Advanced cooling_Active fan,Advanced cooling_Vapor chamber,Advanced cooling_nan
532,532,3,363832,115601,85399,80630,82202,2,6.5,720,1600,270,120,0,450,0,120,163.94,74.98,8.39,189,1,1,1,2,0,2,1,363832,4,3,2,128,4,1,5000,15,0,0,48,0,1,0,0,1,2,4,1.12,8,1,1,1,0,1,1,479,0,2,1,1,1,0,0,0,1,18,1,1,1,0,0,0,0,0,1
533,533,13,1177226,347695,437576,177343,214612,1,6.67,1220,2700,444,120,1,550,1,300,161,74.5,8.3,197,8,2,2,1,6,3,1,1177226,8,4,4,128,6,2,4815,66,1,1,48,1,2,0,2,2,2.4,1.4,1.17,13,0,0,0,0,0,2,540,2,4,2,1,1,0,0,0,1,20,1,1,1,0,1,1,0,0,1
534,534,2,844608,261543,203940,181754,197371,0,6.67,1220,2712,446,120,1,500,1,480,163.1,75.9,8.6,202,3,2,1,1,4,3,1,844608,8,4,4,128,6,0,5000,120,0,0,108,0,2,0,1,2,2.2,3.47,1.75,20,0,1,0,0,1,2,691,2,2,2,1,1,0,0,0,1,18,1,1,1,0,0,0,0,0,1
535,535,7,561673,192991,111672,126029,130981,1,6.1,1080,2520,449,60,0,1000,1,120,155,68,8.3,164,8,1,1,2,0,2,1,561673,8,3,2,128,4,1,5000,30,0,0,48,0,1,0,0,1,2,4,1.12,8,1,1,1,0,1,1,82,1,2,1,1,1,0,0,0,1,18,1,0,1,0,0,0,0,0,1
536,536,5,472949,155531,104355,89865,123198,3,6.5,1080,2340,396,120,0,1000,0,120,161,76.5,8.3,197,0,1,1,2,0,2,1,472949,6,3,2,128,4,1,5000,25,0,0,50,0,1,0,1,2,2.2,3.06,1.12,13,0,1,1,0,1,1,265,1,2,1,1,1,0,0,0,1,18,0,1,1,0,0,0,0,0,1
537,537,3,438394,148732,81757,93110,114795,2,6.5,1080,2400,405,120,0,500,0,120,161.83,73.96,8.59,184,1,1,1,2,0,2,1,438394,4,3,2,128,4,1,5000,15,0,0,50,0,1,0,0,2,2.2,4,1,16,0,1,1,0,1,1,813,1,2,1,1,1,0,0,0,1,18,1,1,1,0,0,0,0,0,1
538,538,11,442231,138931,69242,108730,125328,0,6.78,1080,2436,393,120,0,1300,0,180,165.5,76.1,7.9,198.3,3,1,1,1,2,3,1,442231,8,3,2,256,4,1,6000,70,0,1,108,0,2,0,0,2,1.7,3.003953901,0.9680385288966724,32,0,1,1,1,1,1,174,0,2,1,1,1,0,0,0,1,20,1,1,1,0,0,0,0,0,1
539,539,2,1304206,340471,483139,238210,242386,0,6.67,1440,3200,526,120,1,550,1,480,162.78,75.44,8.59,204,3,2,1,1,6,3,1,1304206,8,4,4,256,6,0,5160,67,1,0,64,0,2,1,2,2,2.5,3.06,1,16,0,1,0,0,1,2,479,1,2,2,1,1,0,0,0,1,20,1,1,1,0,0,0,0,1,0
540,540,4,2087950,462650,902890,387761,334649,1,6.78,1264,2800,453,120,1,5000,1,120,161.8,75.4,8.1,199,0,2,2,1,12,3,1,2087950,12,5,4,256,7,0,5450,66,1,1,50,1,1,0,2,2,2,2.76,0.9680385288966724,50,0,1,0,0,1,2,234,2,4,1,1,1,0,0,0,1,20,1,1,1,0,0,0,0,1,0
541,541,4,173584,60683,15786,47624,49491,6,6.74,720,1600,260,90,0,450,0,120,167.48,76.85,8.27,196,0,1,1,2,0,3,0,173584,4,3,2,128,1,1,6000,22,0,1,50,0,1,0,0,1,2,3.003953901,0.8,8,0,0,1,0,0,0,599,0,2,1,1,1,0,0,1,0,7,1,1,1,0,0,0,0,0,1
542,542,3,1500053,384753,508342,340046,266912,4,6.9,1080,2640,413,165,1,3000,1,120,171.4,74,7.1,189,0,4,2,2,8,3,1,1500053,8,5,4,256,7,0,4000,45,1,1,50,1,1,0,2,2,2.4,2.76,0.7,32,1,1,0,0,1,2,82,,4,2,1,1,0,0,0,1,20,1,1,1,0,0,0,0,1,0
543,543,4,596600,194697,159947,118656,123300,2,6.26,1080,2340,412,60,0,450,0,120,154.25,74,7.9,174,0,2,2,2,0,3,1,596600,6,3,2,128,3,0,3750,22,0,0,48,0,1,0,1,2,2,2.8,0.8,32,0,0,0,0,0,2,1909,1,2,1,1,1,1,0,1,0,21,1,1,1,0,0,0,0,0,1
544,544,5,259923,83882,42251,58058,75732,3,6.4,1080,2340,403,60,0,650,0,120,158.5,74.7,7.7,166,0,1,1,1,0,2,1,259923,4,3,2,64,3,1,4000,15,0,0,25,0,1,0,0,1,2,2.8,0.9,25,0,0,1,1,1,1,2001,1,2,1,1,1,0,0,1,0,12,1,1,1,0,0,0,0,0,1
545,545,14,271948,86762,32363,83661,69162,2,6.6,1080,2408,401,60,0,450,0,180,164.4,75.6,8.1,189,0,1,1,2,0,3,0,271948,4,3,2,64,4,1,5000,18,0,1,50,0,1,0,0,1,2,2.76,0.64,8,0,0,1,1,0,0,933,0,1,1,1,1,0,0,1,0,7,1,1,1,0,0,0,0,0,1
546,546,5,185380,65256,18289,47967,53868,3,5.6,1080,2220,441,60,0,390,0,120,149.2,70.6,8.4,172,8,2,2,3,0,2,0,185380,4,2,2,32,1,1,3000,18,0,0,16,0,1,0,0,1,1.9,3.1,1,16,0,0,1,1,1,1,2425,1,2,1,0,0,0,0,1,0,11,1,1,1,1,0,0,0,0,1
547,547,5,1744272,436877,675490,334989,296916,5,6.2,1080,2340,416,120,1,2600,1,240,147,70.6,7.6,167,8,2,2,1,8,2,1,1744272,8,5,4,128,7,0,4000,25,1,1,50,1,1,2,2,2,2.2,3.2,1.12,12,1,1,0,0,1,2,234,3,4,2,1,1,1,1,0,1,20,1,1,1,1,1,1,0,1,0
548,548,2,1183140,318629,435995,209311,219205,0,6.28,1080,2400,419,120,0,500,1,480,152.7,69.9,8.16,180,0,2,2,1,6,2,1,1183140,8,4,4,128,6,0,4500,67,1,1,50,0,2,1,2,2,2.4,3.06,0.7,32,0,1,0,0,1,2,995,2,2,2,1,1,1,0,0,1,20,0,1,1,0,0,0,0,0,1
549,549,15,1340037,367963,486752,217995,267327,0,6.78,1080,2448,395,165,0,830,1,720,173,77,10.3,239,0,2,2,1,6,3,1,1340037,8,4,4,128,6,0,6000,65,0,1,50,0,1,1,2,2,2,2.93,1.22,12,0,1,1,0,1,2,783,3,2,1,1,1,0,0,0,1,20,1,1,1,0,0,0,0,1,0
550,550,6,938580,245236,297942,176017,220385,0,6.62,1080,2400,397,120,0,500,1,600,162.2,74.6,8.3,198.5,0,2,2,1,4,2,1,938580,8,4,4,128,6,0,4500,65,0,0,50,0,2,0,2,2,2,3.06,1,16,0,1,0,0,1,2,1056,2,2,1,1,1,1,1,0,1,20,1,1,1,1,0,0,0,1,0
551,551,12,1503593,370139,497986,333589,301879,0,6.78,1260,2800,453,144,1,4500,1,300,163.72,75.88,7.98,194.9,4,2,1,1,8,3,1,1503593,12,5,4,256,7,0,6000,80,0,1,50,0,1,0,2,2,2.5,3,1,16,0,1,0,0,1,1,143,1,2,1,1,1,0,0,0,1,20,1,1,1,0,0,0,0,1,0
552,552,2,847196,208321,252530,174454,211891,0,6.81,1440,3200,515,120,0,900,1,480,164.3,74.6,8.1,196,0,2,2,1,4,2,1,847196,8,4,2,128,6,0,4600,55,1,1,108,0,1,2,2,2,2.3,3.4,0.8,20,0,1,0,0,0,2,1329,2,2,2,1,1,1,1,0,1,24,1,1,1,1,1,1,0,0,1
553,553,3,554764,197538,94177,118975,144074,4,6.7,1080,2400,395,120,1,1200,0,240,162.56,74.75,8.29,190,0,4,1,1,0,2,1,554764,8,3,2,256,4,1,5000,30,1,0,50,0,1,0,1,2,2.4,3.003953901,0.9680385288966724,32,1,1,1,0,1,1,113,1,2,2,1,1,0,0,0,1,20,1,1,1,0,1,1,0,0,1
554,554,3,672050,229784,171319,134277,136670,0,6.9,1080,2640,413,144,0,500,1,120,170.82,73.95,7.35,188.6,2,1,2,2,0,2,1,672050,8,3,2,128,4,0,4200,30,1,0,64,0,1,0,1,2,2.4,3,0.7,32,1,1,0,0,1,2,448,2,4,1,1,1,0,0,0,1,18,1,1,1,1,0,0,0,0,1
555,555,13,542241,171381,118160,130301,122399,1,6.7,1084,2412,395,120,0,1200,1,300,161.54,75.36,6.98,191,0,1,1,1,0,0,1,542241,8,4,4,256,6,0,4600,66,0,1,50,0,1,0,1,2,2.4,2.8,0.61,60,0,0,0,0,0,1,234,1,4,1,1,1,0,0,0,1,18,1,1,1,0,0,0,0,0,1
556,556,7,1301174,335660,522953,205487,237074,1,6.5,1644,3840,643,120,0,1000,1,240,165,71,8.3,187,8,2,2,2,8,3,1,1301174,12,5,4,256,6,1,5000,30,1,1,48,1,1,0,2,2,2,2.9,1.25,12,1,1,1,0,1,2,448,5,4,1,1,1,1,0,0,1,20,1,1,1,1,0,0,0,0,1
557,557,4,319550,103113,40818,96681,76938,0,6.7,1080,2412,394,90,0,2000,1,270,161.05,74.55,6.78,166,0,1,1,2,0,3,1,319550,8,3,2,128,4,0,4500,35,0,0,108,0,1,0,0,1,2.1,1.67,0.64,50,0,0,0,0,0,1,265,0,2,1,1,1,0,0,1,0,13,0,1,1,0,0,0,0,0,1
558,558,7,1224462,330723,438136,209049,246554,1,6.1,1080,2520,449,120,0,650,1,240,156,67,8.2,172,8,2,2,2,6,2,1,1224462,8,4,4,128,6,1,5000,30,1,1,12,0,2,0,2,2,2,2.9,1.25,12,1,1,1,0,1,2,721,3,4,1,1,1,1,0,0,1,20,1,1,1,1,0,0,0,0,1
559,559,2,393792,134816,62084,94084,102808,2,6.5,1080,2400,405,90,0,500,0,180,161.8,75.3,8.9,190,0,1,1,2,2,3,1,393792,4,3,2,64,4,1,5000,18,0,1,48,0,2,0,0,1,2,4,1.12,8,0,1,1,1,0,1,1209,0,2,1,1,1,0,0,1,0,18,1,1,1,0,0,0,0,0,1
560,560,11,900764,273014,238167,164835,224748,0,6.78,1080,2436,393,144,0,500,0,120,164,74.5,7.7,195,0,2,0,1,4,3,1,900764,8,4,4,256,6,1,5000,70,0,0,50,0,2,0,2,2,2.5,2.8,0.9680385288966724,50,0,1,0,1,1,1,174,1,4,2,1,1,0,0,0,1,20,1,1,1,0,0,0,0,0,1
561,561,3,1467120,338291,550741,292130,285958,1,6.67,1080,2400,395,165,0,1300,1,360,161.16,74,8.59,203,8,2,2,1,8,3,1,1467120,8,5,4,512,7,0,5100,68,1,1,50,1,2,2,2,2,2.2,2.8,0.61,60,1,1,0,0,1,2,479,3,4,2,1,1,0,0,0,1,20,1,1,1,1,0,0,0,0,1
562,562,5,148729,56475,16695,42673,32886,3,6.4,720,1560,268,60,0,400,0,120,158.4,74.7,7.8,169,0,1,1,3,0,2,0,148729,3,1,1,32,1,1,4000,15,0,0,13,0,1,0,0,1,2,3.003953901,0.9680385288966724,8,0,0,1,1,1,1,2001,0,1,1,0,0,0,0,1,0,4,1,1,1,0,1,1,0,0,1
563,563,2,549818,174554,109191,108745,157328,0,6.67,1080,2400,395,120,0,700,1,360,163.65,76.19,8.34,204,3,2,1,2,2,3,1,549818,6,3,2,128,4,1,4500,120,0,0,108,0,1,0,1,2,2.4,3,1,16,0,1,1,1,1,1,1025,1,2,2,1,1,0,0,0,1,18,1,1,1,0,0,0,0,1,0
564,564,14,391929,129189,45821,108480,108439,3,6.43,1080,2400,409,90,0,1000,0,180,159.8,72.9,7.9,182,0,1,1,1,2,3,1,391929,8,3,2,128,4,1,5000,33,0,0,64,0,1,0,0,1,2.1,2,0.7,8,0,1,1,0,1,1,448,0,2,1,1,1,0,0,1,0,18,1,1,1,0,0,0,0,0,1
565,565,12,537985,191770,47410,165783,133022,0,6.78,1080,2400,388,120,1,1300,1,300,164.36,74.75,7.75,188,4,0,1,1,0,2,1,537985,8,3,2,256,4,1,5500,44,0,0,50,0,2,0,1,2,2,2,0.7,32,1,1,0,0,0,1,52,1,2,1,1,1,0,0,0,0,18,1,1,1,0,0,0,0,0,1
566,566,4,243216,90539,34232,57563,60882,2,6.21,1080,2340,415,60,0,450,0,120,154.8,73.6,8,162,0,1,1,3,1,3,0,243216,3,2,2,32,1,1,3400,10,0,0,13,0,1,0,0,2,2,3.003953901,0.9,24,0,0,1,1,0,1,2029,1,2,1,1,1,0,0,1,0,12,1,1,1,0,0,0,0,0,1
567,567,12,2305267,538809,940944,472337,353177,0,6.78,1260,2800,453,120,1,3000,1,300,164.1,75.3,8.9,224,9,2,2,1,18,3,1,2305267,12,5,4,256,7,0,5400,100,1,1,50,1,1,2,2,2,2,2.8,0.8,32,0,1,0,0,1,2,113,,4,2,1,1,1,0,0,1,20,1,1,1,0,0,0,0,1,0
568,568,4,1293980,325163,469656,252814,246347,1,6.78,1224,2700,437,120,1,4000,1,120,163.3,75.2,8.2,199,5,2,1,1,8,3,1,1293980,12,5,4,256,7,0,5200,100,1,1,50,0,1,0,2,2,2.1,1.3,1.2,50,1,1,0,0,1,2,113,2,4,1,1,1,0,1,0,1,20,1,1,1,0,0,0,0,1,0
569,569,7,529987,169547,162493,88311,109636,1,6.1,1080,2520,449,60,0,400,1,120,158,68,8.2,164,5,2,2,2,2,3,1,529987,6,3,2,128,3,1,3140,18,0,0,12,1,1,0,1,2,2,4,1.12,8,0,1,0,0,1,2,1756,2,2,1,1,1,1,0,0,1,19,1,1,1,1,0,0,0,0,1
570,570,11,423279,128125,71079,109579,114496,0,6.67,1080,2400,395,120,0,500,0,360,163.4,76.7,7.8,190,3,1,1,1,0,3,1,423279,8,3,2,256,3,1,5000,33,0,0,64,0,1,0,0,2,2.5,2.8,0.8,32,0,0,1,1,0,1,479,0,2,1,1,1,0,0,0,1,20,1,1,1,0,0,0,0,0,1
571,571,13,539885,171302,118154,128180,122249,1,6.7,1084,2412,395,120,0,500,0,300,161.29,74.96,6.88,168,0,1,1,1,0,3,1,539885,8,3,2,256,6,0,4500,66,0,1,50,0,1,0,1,2,2.4,2.8,0.61,60,0,0,0,0,0,1,234,1,4,1,1,1,0,0,0,1,18,0,1,1,0,0,0,0,0,1
572,572,2,185002,64921,18450,48022,53609,2,6.26,720,1520,269,60,0,450,0,120,158.6,76.4,8.4,180,0,1,1,3,0,2,1,185002,2,1,1,16,1,1,4000,10,0,0,12,0,1,0,0,2,2,2.9,1.12,8,0,0,1,1,0,0,1940,0,2,1,1,0,0,0,1,0,6,1,0,1,0,0,0,0,0,1
573,573,4,618614,198611,149579,122975,147449,1,6.67,1080,2400,395,120,0,500,1,120,161.4,73.3,7.91,178,0,2,1,1,0,3,1,618614,8,4,3,128,6,0,4800,66,0,1,54,0,2,0,1,2,2.4,3.2,0.7,32,0,1,0,0,1,1,813,2,2,1,1,1,0,0,1,0,18,1,1,1,0,0,0,0,0,1
574,574,13,724817,219644,212523,149172,143478,1,6.58,1200,2640,441,90,0,600,1,120,158.2,72.6,9,209,8,2,2,1,0,3,1,724817,8,3,2,256,5,2,4200,40,1,1,50,0,2,0,2,2,2.2,2.8,0.8,32,1,1,0,0,1,2,1635,2,4,2,1,1,1,1,1,0,21,1,1,1,1,1,1,0,0,1
575,575,5,360125,130125,70365,65296,93626,3,6.7,1080,2400,393,60,0,600,0,120,163.6,76,7.7,179,0,1,1,1,0,2,1,360125,6,3,2,128,3,1,4500,25,0,0,64,0,1,0,1,1,2.2,2.8,0.8,32,0,0,1,1,1,1,1664,1,4,1,1,1,0,0,1,0,12,1,1,1,0,0,0,0,0,1
576,576,2,577493,197750,128038,114462,137243,0,6.55,1080,2400,402,90,0,500,1,240,160.5,75.7,6.8,158,3,2,1,2,0,3,1,577493,6,3,2,128,4,1,4250,33,0,0,64,0,1,0,1,2,2.2,3.4,0.8,20,0,1,0,0,1,1,1056,1,2,2,1,1,0,0,0,1,20,1,1,1,0,0,0,0,0,1
577,577,3,436384,148874,83797,95496,108217,2,6.5,720,1600,270,120,0,500,0,120,162.7,74.6,8,179,0,1,1,2,0,3,1,436384,8,3,2,128,4,1,5000,18,0,0,50,0,1,0,0,1,2.4,3.003953901,1.12,16,1,1,1,0,1,1,265,0,2,1,1,1,0,0,0,1,18,1,1,1,0,0,0,0,0,1
578,578,2,232370,89267,34232,54487,54384,2,6.3,1080,2340,409,60,0,450,0,120,158.3,75.3,8.4,190,0,2,1,3,0,2,1,232370,3,3,2,32,1,1,4000,18,0,0,48,0,1,0,1,2,2,2.9,1.12,13,0,0,1,1,0,1,1817,0,2,1,1,1,0,0,1,0,12,1,1,1,0,0,0,0,0,1
579,579,0,399994,130993,62584,111088,95389,0,6.7,1080,2400,393,60,0,500,0,180,164.6,76.9,7.9,188,0,1,1,2,0,3,1,399994,8,3,2,256,4,1,5000,33,0,0,108,0,2,0,0,2,2,1.67,0.64,16,0,0,1,1,0,1,783,0,2,1,1,1,0,0,0,1,13,1,1,1,0,0,0,0,0,1
580,580,5,1116718,319867,405165,166062,225624,5,6.1,1080,2340,425,120,1,780,1,120,146,70.6,7.6,167,8,2,2,1,6,2,1,1116718,8,4,4,128,6,0,3700,25,1,1,50,1,1,1,2,2,2.2,3.24,1.22,10,1,1,0,0,1,2,933,3,4,2,1,1,1,0,0,1,20,1,1,1,1,1,1,0,1,0
581,581,14,816276,227759,219558,158445,210514,0,6.62,1080,2400,397,120,0,700,1,360,162.9,75.8,8.65,194.5,0,1,1,1,4,3,1,816276,8,3,2,128,6,0,5000,80,0,0,64,0,2,0,2,2,2.5,3.13,1,16,0,1,0,0,1,1,813,1,2,1,1,1,0,0,0,1,20,1,1,1,0,0,0,0,0,1
582,582,5,192474,65329,24487,47177,55481,3,6.4,1080,2400,411,60,0,600,0,120,159.3,73.1,8.6,185,0,1,1,1,0,3,1,192474,4,3,2,64,1,1,5000,15,0,0,48,0,1,0,0,1,2.2,4,1.12,20,0,0,1,1,1,1,1604,0,2,1,1,1,0,0,1,0,12,1,1,1,0,0,0,0,0,1
583,583,5,1097634,305791,406302,171518,214023,5,6.6,1080,2340,393,120,1,780,1,240,157.4,75.8,7.6,195,8,2,2,1,4,2,1,1097634,8,4,4,128,6,0,4500,45,1,1,50,0,1,1,2,2,2.2,3.24,1.22,10,1,1,0,0,1,2,905,3,4,2,1,1,1,0,0,1,20,1,1,1,1,1,1,0,1,0
584,584,5,215672,73124,39146,47053,56349,3,6.4,720,1600,274,90,0,390,0,120,159.3,73.6,8.4,186,0,1,1,2,1,3,1,215672,4,3,2,64,1,1,5000,15,0,0,48,0,1,0,0,1,2.2,3.1,1.12,13,0,0,1,1,1,0,1178,0,2,1,1,0,0,0,1,0,7,0,1,1,0,0,0,0,0,1
585,585,6,1640804,402129,609642,336138,292895,0,6.74,1240,2772,451,120,1,1600,1,120,163.1,74.2,8.98,210,0,2,1,1,8,3,1,1640804,12,5,4,256,7,0,5000,150,0,0,50,0,2,0,2,2,2.4,3.09,1,16,0,1,0,0,1,2,387,2,2,1,1,1,0,0,0,1,20,1,1,1,0,0,0,0,1,0
586,586,5,656054,174405,197575,126345,157729,5,6.1,1440,3040,551,60,0,1215,1,120,149.9,70.4,7.8,157,8,2,2,1,0,2,1,656054,8,3,2,128,3,1,3400,15,1,1,12,1,2,0,2,4,1.9,2.65,1.22,10,0,0,1,0,1,2,2001,3,4,2,1,1,1,1,0,1,20,1,1,1,1,1,1,0,0,1
587,587,2,235828,89694,34389,53247,58498,2,6.3,1080,2340,409,60,0,500,0,120,161.1,75.4,8.6,200,0,2,1,3,0,2,1,235828,3,3,2,32,1,1,4000,18,0,0,48,0,1,0,1,2,2,2.9,1.12,13,0,0,1,1,0,1,1726,0,2,1,1,1,0,0,1,0,12,1,1,1,0,0,0,0,0,1
588,588,5,151207,53244,16460,47477,34026,6,6.2,720,1520,271,60,0,500,0,120,155.6,75.6,7.9,168,0,1,1,0,0,2,0,151207,2,2,1,32,1,1,3400,5,0,0,13,0,1,0,0,1,2,3.003953901,0.9680385288966724,5,0,0,1,1,1,0,2001,0,1,1,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,1
589,589,12,838967,268183,253488,153180,164116,0,6.78,1260,2800,453,120,1,2800,1,300,164.36,75.1,7.45,186,4,2,1,1,4,3,1,838967,8,3,2,128,4,0,5000,80,0,1,50,0,2,0,1,2,2,2.76,0.64,50,0,1,0,0,0,1,174,1,4,1,1,1,0,0,1,0,18,1,1,1,0,0,0,0,0,1
590,590,2,1598185,383884,634315,304850,275136,0,8.03,1916,2160,360,120,1,2600,1,240,161.2,143.28,5.26,259,0,2,2,2,8,3,1,1598185,12,5,4,256,7,0,4800,67,1,1,50,1,1,1,2,2,2.3,3.4,1.12,20,0,1,0,0,1,2,387,5,2,2,1,1,1,0,0,1,20,1,1,1,1,0,0,0,0,1
591,591,13,588186,193840,138782,125724,129840,1,6.7,1084,2412,391,120,0,950,1,240,161.29,74.96,6.88,168,0,1,1,1,0,3,1,588186,8,3,2,128,6,0,4500,66,0,1,50,0,1,0,1,2,2.4,2.8,0.61,60,0,0,0,0,0,1,509,1,4,1,1,1,0,0,0,1,18,0,1,1,0,0,0,0,0,1
592,592,2,1546742,413659,537217,315690,280176,1,6.67,1220,2712,446,144,1,600,1,480,162.15,75.7,8.49,204,8,2,1,1,8,3,1,1546742,12,5,4,256,7,0,5000,120,0,0,50,0,2,1,2,2,2.2,2,0.8,20,0,1,0,0,1,2,387,1,2,1,1,1,0,0,0,1,20,1,1,1,0,0,0,0,1,0
593,593,5,454330,165575,137252,71866,79637,3,5.8,1440,2960,568,60,0,658,1,120,147.7,68.7,8.5,163,8,2,2,3,0,2,1,454330,4,3,2,64,3,1,3000,15,1,0,12,0,2,0,2,4,1.7,3.6,1.22,8,0,0,1,0,1,2,2366,2,3,1,1,1,0,0,0,1,18,1,1,1,1,0,0,0,0,1
594,594,5,346841,115364,79042,72048,80387,3,6.6,720,1600,266,60,0,500,0,120,164.4,75.9,8.6,193,0,1,1,1,3,2,1,346841,4,3,2,128,3,1,5000,15,0,0,48,0,1,0,1,2,2.2,5,1,20,0,1,1,0,1,1,1390,1,2,1,1,1,0,0,1,0,18,1,1,1,0,0,0,0,0,1
595,595,15,1623986,406281,611862,317813,288030,0,6.78,1080,2448,395,165,0,1000,1,720,173,77,10.3,246,4,2,2,1,8,3,1,1623986,16,5,4,512,7,0,6000,65,0,1,50,0,1,1,2,2,2.5,3.2,0.7,32,0,1,1,0,1,2,448,5,2,1,1,1,0,0,0,1,20,1,1,1,0,0,0,0,1,0
596,596,11,240915,76042,23427,81392,60054,2,6.6,720,1612,267,90,0,450,0,180,163.7,75.6,8.6,180,0,1,1,2,1,3,0,240915,3,3,2,64,1,1,5000,10,0,0,13,0,2,0,0,1,2,3.003953901,0.9680385288966724,8,0,0,1,1,0,0,295,0,2,1,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,1
597,597,14,438163,153343,80957,94380,109033,2,6.6,1080,2412,400,120,0,460,0,240,164.3,75.6,8.5,195,0,1,1,2,0,3,1,438163,6,3,2,128,4,1,5000,33,0,0,64,0,1,0,0,1,2.1,3.13,1,16,0,1,1,0,0,1,933,1,2,1,1,1,0,0,1,0,18,1,1,1,0,0,0,0,0,1
598,598,16,270545,90479,41484,67690,70892,2,6.78,1080,2460,396,90,0,550,0,120,168.2,75.5,8.1,168.2,0,1,1,2,0,3,1,270545,4,3,2,128,1,1,5010,33,0,0,50,0,1,0,0,1,2,4,1.12,8,0,0,1,0,1,0,143,,2,1,1,1,0,0,0,1,20,1,0,1,0,0,0,0,0,1
599,599,2,265196,92739,38248,60628,73581,2,6.53,1080,2340,395,60,0,400,0,120,163.3,77,9.1,198,0,1,1,3,1,3,1,265196,3,3,2,32,1,1,5020,18,0,0,13,0,1,0,0,1,2,4,1.12,8,0,0,1,1,0,0,1513,0,2,1,1,1,0,0,1,0,7,1,1,1,0,0,0,0,0,1
600,600,5,560697,170850,143095,111552,135200,7,6.6,1080,2408,400,120,0,500,0,120,168.8,79.9,9.9,235,8,1,1,2,0,3,1,560697,6,3,2,128,4,1,4050,25,0,1,50,0,2,0,1,1,2.2,3.1,0.9680385288966724,13,0,1,1,0,1,1,783,1,2,1,1,1,0,0,1,0,18,1,1,1,1,0,0,0,0,1
601,601,9,625173,155100,147881,190102,132090,0,6.7,1080,2412,394,120,1,1200,1,240,161.4,74.1,7.6,177,5,1,1,1,0,3,1,625173,12,3,2,256,6,1,5000,80,0,1,50,0,2,0,1,2,2,5,1.75,32,0,1,0,0,1,1,82,1,4,1,1,1,0,1,0,1,20,1,1,1,0,0,0,0,1,0
602,602,6,356931,129362,69264,74754,83551,8,6.49,1080,2400,406,90,0,550,0,120,163.1,74.9,8.3,189,0,1,1,2,0,2,1,356931,4,3,2,64,3,1,5000,18,0,0,13,0,1,0,0,1,2.1,3,1,16,0,1,1,1,1,1,1178,0,2,1,1,1,0,0,1,0,13,1,1,1,0,0,0,0,0,1
603,603,13,577736,188367,150748,109883,128738,1,6.39,1440,3120,538,60,0,660,1,120,157.8,72.3,8.6,189,8,2,2,1,0,3,1,577736,6,3,2,128,3,2,4200,40,1,1,40,1,2,0,1,2,2,2.7,1,24,0,0,0,0,1,2,2121,4,2,1,1,1,1,0,0,1,21,1,1,1,1,0,0,0,0,1
604,604,12,1284112,342108,491558,218145,232301,0,6.78,1080,2400,388,120,0,1300,1,360,164.81,76.9,8.5,199.5,0,2,1,1,6,3,1,1284112,8,4,4,128,6,0,5000,120,0,0,50,0,1,0,2,2,2.5,3.1,1,16,0,1,0,0,0,1,418,1,2,1,1,1,0,0,0,1,20,1,1,1,0,0,0,0,1,0
605,605,2,273871,88093,42849,72409,70520,2,6.79,1080,2460,396,90,0,550,0,120,168.6,76.28,8.3,205,0,1,1,2,0,3,1,273871,6,3,2,128,1,1,5030,33,0,0,108,0,1,0,0,1,2.45,1.67,0.64,13,0,0,1,1,1,0,82,,2,1,1,1,0,0,1,0,20,0,0,1,0,0,0,0,0,1
606,606,1,405358,122440,105572,91809,85537,1,5.5,1080,2160,439,60,0,420,1,120,145.6,68.2,7.9,148,8,2,2,3,2,2,1,405358,4,3,2,64,3,0,2915,18,1,0,12,0,2,0,1,2,1.8,3.2,1.4,8,1,0,0,0,0,2,2121,3,2,1,1,1,1,1,0,1,16,1,1,1,1,0,0,0,0,1
607,607,5,537067,173403,112518,112340,138806,3,6.7,1080,2408,394,120,0,400,0,120,164.7,77,7.4,176,0,1,1,2,2,3,1,537067,6,3,2,128,3,1,5000,25,0,0,108,0,1,0,1,2,2.2,4,1.12,32,0,1,0,1,1,1,874,1,4,1,1,1,0,0,1,0,20,1,1,1,0,0,0,0,0,1
608,608,11,237590,79884,33230,59280,65196,2,6.8,1080,2460,395,60,0,500,0,120,166.63,74.37,8.3,198,0,1,1,2,0,3,1,237590,4,3,2,128,1,1,5000,18,0,0,64,0,4,0,0,1,2,1.7,0.8,16,0,0,1,1,0,0,783,0,2,1,1,1,0,0,1,0,7,1,0,0,0,0,0,0,0,1
