Brand,Total Score,CPU,GPU,Memory,UX,Type,Display Size,Pixels_X,Pixels_Y,PPI,Refresh rate,Adaptive refresh rate,Max rated brightness,HDR support,Height (mm),Width (mm),Thickness (mm),Weight (gr),Waterproof,Rear material,Frame material,Fingerprint scanner,L3 cache (mb),Manufacturing,Lithography process (nm),Neural processor (NPU),RAM size (GB),Memory type,Channels,Storage size (GB),Storage type,Memory card,Battery capacity (mAh),Max charge power,Wireless charging,Reverse charging,Matrix (megapixels),Zoom,Flash,8K video recording,4K video recording,1080p video recording,Aperture,Sensor size,Pixel size (micron),Front camera megapixels,eSIM support*,5G support,Headphone audio jack,FM radio,Dolby Atmos,Category,Phone age in days,Video resolution_p,Video resolution_FPS,Bokeh mode,Pro mode,RAW support,Autofocus_Phase autofocus,LTE Cat*,Proximity sensor,Gyroscope,Compass,Barometer,Hall,effect sensor,Advanced cooling_Active fan,Advanced cooling_Vapor chamber,Advanced cooling_nan,Always-On Display,DC Dimming,DCI-P3,Speakers,Launch price category
2,1556291,386889,612637,300369,256394,0,7.286639392812509,1643,2754,452,120,1,1856,1,162.3321953863317,104.03055994050045,7.432900236394206,240.70189274615404,4,3,2,1,8,3,4,1,12,5,4,256,7,0,4914,80,1,1,50,0,1,1,2,2,2.128455244495194,3.2513278785625017,0.879837342293272,26.861790220192226,0,1,0,0,1,2,456,2,2,1,1,1,0,20,1,1,1,1,0,0,0,0,0,1,1,1,1.0,5.0
2,1499594,383089,584783,291922,239798,0,6.7356686807625765,1440,3196,521,120,1,1276,1,163.23401919314927,74.7253636632482,9.027988626281923,226.36644156182973,8,3,2,1,7,2,4,1,11,4,3,256,6,0,4983,87,1,1,51,0,1,1,2,2,2.006669036191266,3.14200071085738,0.7173394940972918,31.26640601896073,0,1,0,0,1,2,541,2,2,1,1,1,0,20,1,1,1,1,0,0,0,1,0,1,0,1,1.0,5.0
5,772917,211396,245975,148669,166875,4,6.896361997708926,1433,3079,494,120,1,669,1,164.71996394959638,77.12360195188744,8.110914006873223,208.65484041239344,8,2,2,1,1,1,7,1,8,4,3,265,6,0,4525,27,1,1,105,0,1,0,2,3,2.2072760045821496,3.1454299656338796,1.2119963949596355,10.109140068732241,0,1,0,0,0,2,1433,4,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1,0,1,1.0,5.0
3,930774,255993,250752,194594,229434,0,6.808530094554674,1413,3147,506,120,1,1135,1,164.05011607429452,74.67349527226631,8.4,232.8240756437389,8,0,2,1,3,1,5,1,9,4,2,293,6,0,5029,71,1,1,50,0,1,0,2,2,2.3146990544532637,3.150116074294512,0.829398108906528,18.97106618827152,0,1,0,0,0,2,1077,2,1,1,1,0,1,23,1,1,1,0,0,0,0,0,0,1,1,1,1.0,5.0
9,1138622,330271,314693,268450,225122,1,6.779388577555129,1313,2948,478,120,1,1911,1,162.68833466762086,74.9527755539652,8.394111022158608,226.88334667620876,8,3,2,1,2,1,6,1,13,4,4,398,6,0,5088,105,1,1,50,0,1,0,2,2,2.2822204431721658,2.1240064045802036,0.9116653323791243,18.59452894932213,0,1,0,0,0,2,286,3,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
9,1614050,397655,620508,312820,283064,0,7.261372160752407,1401,2337,381,147,0,1616,1,168.4558468024973,102.5242774517356,8.359107447846297,251.00627047182502,2,2,2,1,8,3,4,1,14,5,4,413,7,0,5537,65,0,1,50,0,1,1,2,2,2.4229804542796147,3.277019545720385,0.8617410460128087,27.378827256776898,0,1,0,0,1,2,424,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1,1,1,1.0,5.0
2,1411853,362130,544523,274280,230919,0,6.755306765842135,1440,3183,518,120,1,1195,1,163.4211585921427,75.02109012091685,8.917091204656183,224.17159675882027,8,3,2,1,7,2,4,1,11,4,3,256,6,0,4925,80,1,1,58,0,1,1,2,2,2.029772665696629,3.1489317997089885,0.7774089308112344,28.72500677337085,0,1,0,0,1,2,653,2,2,1,1,1,0,20,1,1,1,1,0,0,0,1,0,1,0,1,1.0,5.0
4,1789964,432849,715715,343634,297673,3,6.7778154596390605,1440,3123,507,120,1,1934,1,162.49015320309377,77.60554317731237,8.53027715886562,231.04923398453116,8,2,2,1,10,3,4,1,10,5,4,215,7,0,4942,68,1,1,152,0,1,1,2,2,2.1366155989687448,3.1809846796906234,0.9868927578343635,18.338440103125553,1,1,0,0,1,2,359,3,1,1,1,1,0,20,1,1,1,1,0,0,0,1,0,1,1,1,1.0,5.0
12,1609169,401897,609951,311003,286268,0,6.771525362665695,1141,2575,416,157,0,915,1,171.28812325847048,76.59321740795338,9.974573926362703,243.11862330633642,4,2,2,1,8,3,4,1,14,5,4,446,7,0,5799,74,0,1,50,0,1,1,2,2,2.4152536266569538,3.1898304351988345,0.7,32.0,0,1,0,0,1,2,478,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
6,1812655,418181,730617,355556,308140,0,7.3061583588041445,1776,2880,473,120,1,2272,1,161.59699571162756,104.64887440532385,6.970628014617554,232.10239116279155,4,2,2,1,9,3,4,1,9,5,4,184,7,0,5210,111,1,1,50,0,2,1,2,2,2.17727949501666,3.343871419269159,0.6601121136212514,32.0,0,1,0,0,1,2,414,2,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
2,1487331,369390,578069,269123,270477,1,6.740853688392668,1440,3192,520,120,1,506,1,163.02130592909452,74.76599758718197,8.36212333676502,227.6592502573764,8,2,2,1,7,2,4,1,8,4,3,136,6,0,4799,113,1,1,53,0,1,1,2,2,2.0127690451678437,3.1438307135503534,0.7331995174363939,30.595405031537183,1,1,0,0,1,2,684,2,1,1,1,1,0,20,1,1,1,1,0,0,0,1,0,1,0,1,1.0,5.0
2,1302150,327916,493377,237104,243551,2,6.781674934565255,1440,3165,514,120,1,530,1,163.47754338631756,75.39032252864507,8.294888343068992,222.61662573017443,8,2,2,1,6,2,4,1,8,4,3,166,6,0,4722,91,1,1,67,0,1,1,2,2,2.0607940406650056,3.158238212199502,0.8580645057290139,25.312655526849404,1,1,0,0,1,2,888,2,1,1,1,1,0,20,1,1,1,1,0,0,0,1,0,1,0,1,1.0,5.0
7,1609277,393513,624661,310423,280679,0,7.492576462611706,1556,2283,375,139,0,1912,1,166.2732781929455,114.7836543535231,7.4268917027496,253.41079521116174,1,2,2,1,8,3,4,1,13,5,4,366,7,0,5315,66,0,1,50,0,1,1,2,2,2.3859877659821267,3.314012234017873,0.9394256914375333,25.15926595892762,0,1,0,0,1,2,413,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1,1,1,1.0,5.0
2,1592197,383547,631037,302205,275379,0,7.903670558098001,1869,2261,375,120,1,2395,1,161.3652000394103,136.60591840782362,5.563190660564798,256.08470518687693,0,2,2,1,8,3,4,1,11,5,4,243,7,0,4801,72,1,1,50,0,1,1,2,2,2.270847051868769,3.3747341116196,1.0791858726162773,21.16611792524922,0,1,0,0,1,2,410,2,1,1,1,1,0,20,1,1,1,1,0,0,0,0,0,1,1,1,1.0,5.0
9,892789,270211,215594,218292,188691,2,6.838499277330083,1329,2937,473,120,1,1768,1,163.44698410126182,75.90848482393174,8.284502168009752,219.07013008058505,8,3,2,1,0,1,7,1,12,4,3,413,6,0,4930,71,1,1,72,0,1,0,2,2,2.323001445339834,2.2774891599512452,1.0846984101261827,11.84502168009751,0,1,0,0,0,2,658,4,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1,0,1,1.0,5.0
4,766954,208087,248009,144672,166184,4,6.899104846509384,1440,3089,496,120,1,602,1,164.79502692505216,77.17414001027109,8.10298384496872,208.25859989728914,8,1,2,1,2,2,6,1,8,4,2,256,6,0,4504,25,1,1,107,0,1,1,2,3,2.200994614989574,3.2019892299791475,1.2158226170437905,10.099461498957368,0,1,0,0,1,2,1479,3,2,1,1,1,0,20,1,1,1,1,1,1,0,0,0,1,0,1,1.0,5.0
4,1855565,446423,745519,360720,302860,4,6.790194118933443,1440,3103,503,120,1,2305,1,162.38405040914193,78.3836303329593,8.569181516647964,231.57974795429044,8,2,2,1,11,3,4,1,11,5,4,238,7,0,4974,55,1,1,178,0,1,1,2,2,2.1719831969526955,3.191594959085809,1.06116471360066,14.80168030473048,1,1,0,0,1,2,289,3,1,1,1,1,0,20,1,1,1,1,0,0,0,1,0,1,1,1,1.0,5.0
3,1723239,424405,685933,337050,275849,2,6.766283075665462,1440,3141,511,120,1,1973,1,162.7238699059199,76.89991728430589,8.821568359912682,229.59164826181868,8,2,2,1,10,3,4,1,12,5,4,256,7,0,5000,66,1,1,127,0,1,1,2,2,2.1036659304727476,3.1710997791418243,0.9176984539927695,21.633406952725267,0,1,0,0,1,2,366,3,2,1,1,1,0,20,1,1,1,1,0,0,0,1,0,1,1,1,1.0,5.0
4,784779,212493,249407,148980,173897,4,6.888963576473516,1440,3101,498,120,1,636,1,164.73868653596398,76.88116998701268,8.136788078421613,211.18830012987317,8,1,2,1,2,2,6,1,8,4,2,256,6,0,4561,30,1,1,100,0,1,1,2,3,2.2122626928072044,3.224525385614409,1.1684966902097413,11.226269280720446,0,1,0,0,1,2,1452,3,2,1,1,1,0,20,1,1,1,1,1,1,0,0,0,1,0,1,1.0,5.0
4,1381728,368454,492446,288616,232210,0,6.748146196757206,1393,3107,505,120,1,1611,1,163.02964579829745,74.75924643583306,8.888907287717775,226.7407686177542,8,4,2,1,5,2,4,1,13,4,4,322,6,0,5051,92,1,1,50,0,1,0,2,2,2.1036925528983184,2.7667068095660543,0.7777694146737386,27.074603737329884,0,1,0,0,0,2,414,2,1,1,1,0,1,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
12,1997256,447644,808500,412352,328758,0,7.651269676244085,1860,2470,407,133,0,3439,1,163.9109147374217,122.58482946109052,6.745219720924133,239.0298425900473,1,2,2,1,10,3,4,1,13,5,4,333,7,0,5790,89,0,1,50,0,1,1,2,2,2.430298425900473,3.4788062963981075,0.6372685833104259,32.0,0,1,0,0,1,2,235,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
12,1708345,421423,658651,334605,293664,1,6.785950318320258,1187,2638,426,151,0,1476,1,169.81657969866208,77.59503183202578,9.794222942778086,241.83477717581954,5,2,2,1,9,3,4,1,14,5,4,435,7,0,5702,59,0,1,94,0,1,1,2,2,2.4107452251961328,3.2,0.8249566847254142,26.049681679742186,0,1,0,0,1,2,384,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
6,1567993,389715,604640,292079,281373,0,6.747974557560988,1310,2929,476,136,0,679,1,166.53086062731953,75.46277876292741,9.07022301034193,235.11134957073583,6,2,2,1,8,3,4,1,10,5,4,266,7,0,5244,100,0,1,50,0,1,1,2,2,2.1797455756098776,3.1615694690731853,0.7,32.0,0,1,0,0,1,2,564,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
4,1798619,434640,719647,345888,298358,3,6.779448570901486,1440,3120,507,120,1,1983,1,162.4761551065587,77.70819588523622,8.535409794261811,231.11922446720652,8,2,2,1,10,3,4,1,10,5,4,218,7,0,4947,67,1,1,155,0,1,1,2,2,2.1412816311471015,3.1823844893441304,0.9966914254089129,17.871836885289866,1,1,0,0,1,2,350,3,1,1,1,1,0,20,1,1,1,1,0,0,0,1,0,1,1,1,1.0,5.0
10,2052501,450041,844475,425119,332865,0,8.03,2145,2418,402,120,1,4137,1,160.19639216720665,142.5677621831789,5.21143833067129,240.38469342399418,0,2,2,1,11,3,4,1,12,5,4,256,7,0,5528,93,1,1,50,1,1,1,2,2,2.3809361155478515,3.5618722310957027,0.7072258107059581,29.712333865742163,0,1,0,0,1,2,189,2,1,1,1,1,0,20,1,1,1,0,0,0,0,0,0,1,1,1,1.0,5.0
2,1390129,347620,533614,252316,256344,1,6.762280722904539,1440,3178,517,120,1,518,1,163.26078455010958,75.09370517383412,8.326831750510172,225.0123812882628,8,2,2,1,6,2,4,1,8,4,3,152,6,0,4759,101,1,1,61,0,1,1,2,2,2.037977321064164,3.1513931963192494,0.798741034766826,27.822494682941976,1,1,0,0,1,2,791,2,1,1,1,1,0,20,1,1,1,1,0,0,0,1,0,1,0,1,1.0,5.0
2,1534659,388441,601444,298056,246717,0,6.902805985845865,1503,3061,500,120,1,1472,1,162.9168031907886,83.76415605266169,8.554874810604394,231.25368580543667,6,3,2,1,8,3,4,1,12,5,4,256,7,0,4973,86,1,1,50,0,1,1,2,2,2.0398783044259687,3.174561197169173,0.7558296261963564,30.404867822961243,0,1,0,0,1,2,492,2,2,1,1,1,0,20,1,1,1,1,0,0,0,0,0,1,1,1,1.0,5.0
5,1882930,452760,755485,369358,305326,4,6.798264811051129,1408,3032,491,123,0,2461,1,163.22832608764577,78.82648110511295,8.747491060654,233.2146322642094,7,2,2,1,11,3,4,1,12,5,4,278,7,0,5086,46,0,1,186,0,1,1,2,2,2.226027834233059,3.2,1.083561032073718,13.735188948870572,0,1,0,0,1,2,252,3,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
8,2036379,461495,832969,414749,327164,2,7.428951150598953,1828,2777,456,120,1,3571,1,161.1034587866654,111.41910808778346,6.861435843872812,234.04536959544376,3,2,2,1,12,3,4,1,12,5,4,256,7,0,5357,73,1,1,123,0,1,2,2,2,2.3022684797721875,3.4045369595443753,0.8592153765809218,22.226847977218757,0,1,0,0,1,2,187,2,1,1,1,1,0,20,1,1,1,0,1,1,0,1,0,1,1,1,1.0,5.0
9,869278,258675,221553,204636,184412,2,6.84984837053128,1349,2965,477,120,1,1552,1,163.69666415168817,76.14681578115687,8.25045488840616,217.0272933043696,8,3,2,1,0,1,7,1,12,4,3,384,6,0,4851,62,1,1,78,0,1,0,2,2,2.30030325893744,2.4477255579692008,1.109666415168816,11.504548884061599,0,1,0,0,0,2,810,4,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1,0,1,1.0,5.0
4,797289,215585,250388,152004,179310,3,6.88184656610701,1440,3110,499,120,1,660,1,164.6991475894834,76.67556746531362,8.160511446309966,213.24432534686383,8,1,2,1,2,2,6,1,8,4,2,256,6,0,4600,33,1,1,96,0,1,1,2,3,2.2201704821033226,3.240340964206645,1.1352839751660455,12.017048210332248,0,1,0,0,1,2,1432,3,2,1,1,1,0,20,1,1,1,1,1,1,0,0,0,1,0,1,1.0,5.0
13,1811439,427053,710612,365290,308483,0,7.217545086527793,1472,2459,401,149,0,2225,1,168.43552965734207,99.89235892713415,8.514816046966603,242.49963930777764,2,2,2,1,9,3,4,1,14,5,4,422,7,0,5894,77,0,1,50,0,1,1,2,2,2.4649963930777763,3.340014427688894,0.6684967537699988,32.0,0,1,0,0,1,2,341,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,5.0
4,1223827,283173,492712,214435,233505,3,7.722536599921212,1943,2240,384,120,1,538,1,155.71268299960605,135.95878118373298,5.687317000393936,253.04390125640145,0,2,2,2,6,3,4,1,13,4,4,256,6,0,4629,40,0,1,50,0,1,0,2,2,2.2,2.5451950441710194,1.1235171813120355,12.29756124852274,0,1,0,0,0,2,624,4,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1,0,1,1.0,6.0
5,759175,213363,214039,144671,185674,4,7.606223339014397,1782,2214,374,120,1,719,1,159.0359301532568,128.62148977870234,6.868883304928015,277.86848381556416,0,2,2,2,4,3,6,1,12,4,4,263,6,0,4508,26,0,1,13,1,1,0,2,2,2.2056575809221792,3.1983027257233463,1.2052902896023339,10.282879046108963,1,1,0,0,1,2,1419,4,1,1,1,1,0,20,1,1,1,0,0,0,0,0,0,1,0,1,1.0,6.0
5,1455445,361074,533534,262669,255331,0,7.847195511632105,2238,2396,417,120,1,1596,1,153.67195511632104,144.1727118477108,5.694239676986259,241.7195511632105,0,2,2,2,6,2,4,1,16,5,4,473,7,0,4781,63,0,0,48,1,1,0,2,2,2.3697827648532166,3.260868940587133,0.7785648113816364,18.48913824266084,1,1,0,0,1,2,275,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1,0,1,1.0,6.0
5,939020,256015,291834,186801,204369,5,7.6,1780,2199,373,120,1,672,1,158.00343694100894,128.67305981401972,6.677383616931898,271.7649675502867,0,2,2,2,5,3,6,1,12,4,4,256,6,0,4472,25,1,1,22,0,1,0,2,2,2.0886918084659496,3.2,1.22,10.0,1,1,0,0,1,2,1154,4,1,1,1,1,0,20,1,1,1,1,0,0,0,0,0,1,0,1,1.0,6.0
5,1471664,376413,526241,298263,258837,3,7.65191668234477,1919,2238,386,120,1,788,1,154.54602262037656,133.0150009406862,6.029204524075313,249.69621112351462,0,2,2,2,8,3,4,1,12,5,4,316,7,0,4495,34,0,1,49,0,1,0,2,2,1.9415909518493735,3.1858409048150627,1.097287841730543,12.359849197489558,1,1,0,0,1,2,372,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1,0,1,1.0,6.0
5,1258873,342111,442784,229840,244136,5,7.6,1812,2176,374,120,1,525,1,155.04878633544774,130.04878633544774,6.248786335447735,260.43931677238675,0,2,2,2,6,3,4,1,12,4,4,256,6,0,4400,25,1,1,50,0,1,1,2,2,2.0975726708954707,3.2,1.22,10.0,1,1,0,0,1,2,658,4,2,1,1,0,0,20,1,1,1,1,0,0,0,0,0,1,0,1,1.0,6.0
1,1196081,314320,446381,203103,230235,0,7.992721953883082,2083,2163,375,120,1,2647,1,155.12721953883081,149.91292151427712,5.128303512676902,256.27219538830826,0,2,2,2,0,2,4,1,16,5,4,266,7,0,4656,45,0,0,48,1,1,0,2,2,2.2080867179076864,3.907653128369255,1.1989745334400157,10.404335895384314,1,1,0,0,1,2,3,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1,0,1,1.0,6.0
1,1211102,281998,492193,209277,227633,1,7.976853031174863,2099,2207,381,120,1,2092,1,155.6340056654713,148.81118187049177,4.984265155874315,251.21325779371574,0,2,2,2,2,2,4,1,16,5,4,256,7,0,4751,51,0,0,48,1,1,0,2,2,2.2,3.2311240797301792,1.1470981960404452,11.736022661885276,0,1,0,0,0,2,113,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1,0,1,1.0,6.0
4,1199126,316157,438616,206800,237552,4,7.635485062659786,1850,2194,377,120,1,511,1,155.27742531329892,131.79662955842102,6.1225746867010695,260.1168386588924,0,2,2,2,6,3,4,1,12,4,4,256,6,0,4466,29,0,1,50,0,1,0,2,2,2.2,3.0103766964117686,1.1920597856563955,10.665344924870988,0,1,0,0,0,2,714,4,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1,0,1,1.0,6.0
2,1185723,319723,430838,201690,233470,2,7.824265399253692,1960,2162,373,120,1,1733,1,155.15606634981341,141.369336312498,5.627203802238924,259.6360190111946,0,2,2,2,2,2,4,1,14,4,4,256,6,0,4540,36,1,0,48,0,1,0,2,2,2.2,3.6148909886193303,1.22,10.0,1,1,0,0,1,2,324,4,2,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1,0,1,1.0,6.0
4,1439202,358146,528076,258939,253759,0,7.856309456420371,2229,2381,415,120,1,1662,1,153.76309456420373,144.5322063365813,5.658796558365222,242.63094564203712,0,2,2,2,6,2,4,1,16,5,4,460,7,0,4773,62,0,0,48,1,1,0,2,2,2.359656159532921,3.301375361868317,0.804893985214406,17.982807976646036,1,1,0,0,1,2,258,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1,0,1,1.0,6.0
4,1442748,360722,529012,298099,254912,4,7.633355649384473,1847,2193,376,120,1,600,1,155.08762552778768,131.51566426706046,5.954069033942927,251.33221753077632,0,2,2,2,8,3,4,1,12,5,4,256,7,0,4462,29,0,1,50,0,1,0,2,2,1.8416945617305922,3.021755748601718,1.1937364422233787,10.625418425958884,0,1,0,0,0,2,390,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1,0,1,1.0,6.0
5,1481769,374345,533629,290599,259208,2,7.704581449100065,2028,2301,398,120,1,980,1,154.18694466522683,136.17488694600388,5.957388933045366,246.34481687545045,0,2,2,2,8,3,4,1,13,5,4,377,7,0,4592,44,0,1,49,0,1,0,2,2,2.085222133909267,3.1714777866090733,0.9728074839453018,14.753702231821118,1,1,0,0,1,2,358,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1,0,1,1.0,6.0
5,1485479,373585,536342,287784,259344,2,7.723920625834804,2068,2324,403,120,1,1050,1,154.05508664203543,137.33523755008827,5.931017328407084,245.11414199233062,0,2,2,2,8,3,4,1,14,5,4,400,7,0,4628,48,0,1,48,0,1,0,2,2,2.1379653431858303,3.1662034656814173,0.9270967025722805,15.632755719763836,1,1,0,0,1,2,352,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1,0,1,1.0,6.0
5,1435693,320650,569795,260998,249152,0,7.8504483913573875,2233,2410,418,120,1,1156,1,154.4047969147938,143.8003130012199,5.46506769506874,238.39103217285225,0,2,2,2,8,3,4,1,16,5,4,434,7,0,4864,66,0,1,48,1,1,0,2,2,2.3391032172852255,2.6376015426031105,0.7816134202670423,18.78206434570451,0,1,0,0,0,2,354,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,6.0
3,1266377,222792,591261,227348,224975,1,7.93114651635247,2144,2317,397,120,1,892,1,156.49100281839117,146.0687909811482,4.75573258176235,239.7866290881175,0,2,2,2,6,2,4,1,16,5,4,256,7,0,4951,63,0,0,49,1,1,0,2,2,2.2,1.8313620632943954,1.0031446871197431,15.164011273564746,0,1,0,0,0,2,358,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1,0,1,1.0,6.0
5,1175218,311344,394470,240585,228818,5,7.6,1794,2188,373,120,1,639,1,156.60100526910537,129.2275095447723,6.4164660965777465,263.2851481387768,0,2,2,2,6,3,5,1,12,4,4,256,6,0,4439,25,1,1,34,0,1,0,2,2,1.9582330482888732,3.2,1.22,10.0,1,1,0,0,1,2,807,4,1,1,1,1,0,20,1,1,1,1,0,0,0,0,0,1,0,1,1.0,6.0
5,1336242,355974,471840,258823,249604,5,7.6,1812,2176,374,120,1,553,1,154.99203178173966,129.99203178173966,6.192031781739665,257.60158908698327,0,2,2,2,7,3,4,1,12,4,4,256,6,0,4400,25,1,1,50,0,1,1,2,2,1.9840635634793309,3.2,1.22,10.0,1,1,0,0,1,2,554,4,2,1,1,0,0,20,1,1,1,1,0,0,0,0,0,1,0,1,1.0,6.0
4,1325355,241139,602100,240293,231575,0,7.899693877526523,2178,2363,406,120,1,762,1,156.02989795837524,144.93295918311003,4.923367347208247,237.40612244946954,0,2,2,2,8,3,4,1,16,5,4,307,7,0,4960,66,0,1,49,1,1,0,2,2,2.240612244946954,1.8250510208123696,0.9136102969428083,16.812244898939078,0,1,0,0,0,2,399,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,6.0
4,1248863,208380,591924,226564,221994,1,7.901713142578554,2133,2336,400,120,1,605,1,156.84286607360502,144.4170814135973,4.825722144772442,239.4001500365648,0,2,2,2,7,3,4,1,15,4,4,256,6,0,4971,63,0,1,47,1,1,0,2,2,2.2,1.5877203943458524,0.982437227327186,15.657121423347887,0,1,0,0,0,2,477,4,1,1,1,1,0,20,1,1,1,0,0,0,0,0,0,1,0,1,1.0,6.0
4,1225481,280965,496333,214947,233235,3,7.728363050723669,1949,2243,385,120,1,540,1,155.74181525361834,136.2373583627254,5.658184746381657,252.57050212870195,0,2,2,2,6,3,4,1,13,4,4,256,6,0,4640,41,0,1,50,0,1,0,2,2,2.2,2.5140599476953964,1.1189295528261045,12.406807201068784,0,1,0,0,0,2,618,4,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1,0,1,1.0,6.0
1,1212638,280353,494946,209779,227559,1,7.975582794643176,2100,2210,381,120,1,2059,1,155.65782260044043,148.73496767859058,4.977913973215881,250.8956986607941,0,2,2,2,2,2,4,1,16,5,4,256,7,0,4756,51,0,0,48,1,1,0,2,2,2.2,3.192223085947276,1.1430975627257833,11.831290401761773,0,1,0,0,0,2,120,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1,0,1,1.0,6.0
1,1129844,299649,413603,193047,223544,1,7.952187135606103,2039,2158,373,120,1,2460,1,155.67812864393895,147.57029245833564,5.315157889772536,259.62970754166435,0,2,2,2,0,2,4,1,15,4,4,256,6,0,4632,42,1,0,43,1,1,0,2,2,2.2,3.8515462008712906,1.22,10.0,1,1,0,0,1,2,164,4,1,1,1,1,1,20,1,1,1,0,0,0,0,0,0,1,0,1,1.0,6.0
5,1419748,309160,574463,258006,246612,0,7.857564595186621,2225,2403,416,120,1,1099,1,154.63963164115847,143.9639856892923,5.3867894529471725,238.2487080962676,0,2,2,2,8,3,4,1,16,5,4,415,7,0,4878,66,0,1,48,1,1,0,2,2,2.3248708096267587,2.5201841794207587,0.8006875883242083,18.497416192535173,0,1,0,0,0,2,360,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,6.0
4,1407943,328166,547475,283924,248377,3,7.6946027794680685,1913,2225,382,120,1,600,1,155.43214063450787,134.48232213048456,5.6861128398272,248.26986102659657,0,2,2,2,8,3,4,1,13,5,4,256,7,0,4577,37,0,1,50,0,1,0,2,2,1.9182534743350856,2.6944663972175094,1.1455117016086307,11.773802115026283,0,1,0,0,0,2,396,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1,0,1,1.0,6.0
1,1136100,301097,416940,193878,224183,1,7.957802296067892,2043,2157,373,120,1,2489,1,155.62197703932108,147.87912628373402,5.289889667694487,259.32087371626596,0,2,2,2,0,2,4,1,15,4,4,256,6,0,4634,42,1,0,44,1,1,0,2,2,2.2,3.8619342477256,1.22,10.0,1,1,0,0,1,2,144,4,1,1,1,1,1,20,1,1,1,0,0,0,0,0,0,1,0,1,1.0,6.0
3,1186342,321558,428187,202061,234535,3,7.782613828193164,1932,2165,373,120,1,1504,1,155.14565345704827,139.2763448667065,5.752158515420508,260.26079257710256,0,2,2,2,3,2,4,1,13,4,4,256,6,0,4514,34,1,0,49,0,1,0,2,2,2.2,3.5378355821573537,1.22,10.0,1,1,0,0,1,2,404,4,2,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1,0,1,1.0,6.0
4,834835,231346,256200,153846,193442,4,7.687376174886733,1835,2195,373,120,1,1136,1,158.32623825113265,133.00568961877033,6.5068072130097,274.1943103812297,0,2,2,2,3,2,6,1,12,4,4,256,6,0,4532,29,1,0,19,1,1,0,2,2,2.2,3.3616459235404568,1.22,10.0,1,1,0,0,1,2,1131,4,1,1,1,1,1,20,1,1,1,0,0,0,0,0,0,1,0,1,1.0,6.0
2,1299146,339667,474067,244148,241263,2,7.833396020851853,1966,2161,373,120,1,1825,1,155.0750470156389,141.74484805823155,5.516509947870366,255.33396020851853,0,2,2,2,3,2,4,1,14,5,4,256,7,0,4545,36,1,0,48,0,1,0,2,2,2.033396020851854,3.631782638575929,1.22,10.0,1,1,0,0,1,2,155,4,2,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1,0,1,1.0,6.0
1,1194402,299886,462261,203816,228436,1,7.99066242071351,2085,2174,376,120,1,2454,1,155.3750796116217,149.63974524281056,5.0533121035675475,254.66560517837738,0,2,2,2,0,2,4,1,16,5,4,256,7,0,4690,47,0,0,48,1,1,0,2,2,2.2,3.654036634351227,1.1905911223303987,10.70031844648679,0,1,0,0,0,2,39,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1,0,1,1.0,6.0
