Brand,Total Score,CPU,GPU,Memory,UX,Type,Display Size,Pixels_X,Pixels_Y,PPI,Refresh rate,Adaptive refresh rate,Max rated brightness,HDR support,Touch sampling rate,Height (mm),Width (mm),Thickness (mm),Weight (gr),Waterproof,Rear material,Frame material,Fingerprint scanner,L3 cache (mb),Manufacturing,Neural processor (NPU),Total score,RAM size (GB),Memory type,Channels,Storage size (GB),Storage type,Memory card,Battery capacity (mAh),Max charge power,Wireless charging,Reverse charging,Matrix (megapixels),Zoom,Flash,8K video recording,4K video recording,1080p video recording,Aperture,Sensor size,Pixel size (micron),Front camera megapixels,eSIM support*,5G support,Headphone audio jack,FM radio,Dolby Atmos,Category,Phone age in days,Video resolution_p,Video resolution_FPS,Bokeh mode,Pro mode,RAW support,Autofocus_Phase autofocus,LTE Cat*,Proximity sensor,Gyroscope,Compass,Barometer,Hall,effect sensor,Advanced cooling_Active fan,Advanced cooling_Vapor chamber,Advanced cooling_nan,Speakers,Launch price category
9,1219648,335866,467087,192759,223934,1,7.148630452530506,1492,2465,410,120,1,1247,1,241,159.86226180757103,99.72594825716573,7.397346397933554,224.56687438211452,5,2,2,1,4,2,1,1219648,10,4,4,256,6,1,4683,59,1,0,49,0,1,0,2,2,2.2,2.629161172943795,0.868641139139574,12.027070351117843,0,0,0,0,0,2,483,4,2,1,1,1,1,20,1,1,1,0,0,0,0,1,0,1.0,3.0
10,1244304,364883,457116,210587,211716,2,6.916249009106082,1376,2561,425,120,1,536,1,252,159.43777510352055,89.22198377021307,7.770432238481545,216.68138448783137,5,2,2,1,6,3,1,1244304,9,4,4,256,6,1,4705,71,1,1,48,0,1,0,2,2,2.3470432238481544,1.8766109853666102,1.22,12.205648357722316,0,0,0,0,0,2,596,4,2,1,1,0,0,20,1,1,1,0,1,1,0,0,1,1.0,3.0
13,1598882,398656,598890,308611,282174,0,6.997434485567222,1328,2446,401,155,0,1083,1,619,168.90219623354082,90.81963413076288,9.359177706680288,244.536498654836,3,2,2,1,8,3,1,1598882,16,5,4,512,7,0,5750,65,0,1,49,0,1,0,2,2,2.4790928379262285,3.1874557027557375,0.7,29.491140551147435,0,1,0,0,1,2,422,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
4,1518888,374675,573100,275560,268098,0,7.320178291472047,1888,2788,470,120,1,987,1,240,157.75624424863813,111.68918620718824,6.98306422752488,234.41447973827565,3,2,2,1,8,3,1,1518888,12,5,4,335,7,0,4811,91,0,1,48,0,1,0,2,2,2.2165791895310263,3.14,0.7,25.50262431406921,1,1,0,0,1,2,465,3,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
11,1255780,341972,433871,222973,256962,1,7.029456792537033,1302,2365,388,151,0,708,1,537,167.55454074827696,93.15384839477613,9.152716037314837,246.30117441571804,0,2,2,1,7,3,1,1255780,12,4,4,256,6,0,5513,52,0,1,50,0,1,1,2,2,2.3391568798690163,2.058913585074065,1.066927432144082,11.391568798690164,0,1,0,0,1,2,709,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
8,906755,241079,276643,176348,212668,1,6.72285500217973,1440,3212,522,120,1,728,1,212,163.94282503269594,74.36568003487568,8.43713001307838,200.7707007411082,8,2,2,1,3,2,1,906755,8,4,3,226,6,0,4614,55,1,1,63,0,1,0,2,2,2.35428999564054,2.765717496730405,0.77714499782027,33.828400174378395,0,1,0,0,1,2,1276,2,1,1,1,1,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
5,1277118,237962,590279,228487,220388,1,7.7013063411300795,1992,2406,409,120,1,591,1,250,157.45230618651252,132.99569566889812,5.32983773754537,230.52666769745036,1,2,2,1,7,3,1,1277118,14,4,4,256,6,0,4967,69,0,1,49,0,1,0,2,2,2.2349909854191874,1.4742540565613658,1.0121204297045399,15.475135218712191,0,0,0,0,0,2,439,4,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
2,1976680,431842,800293,417850,326693,0,6.73124821596694,1440,3198,521,120,1,2992,1,240,161.41604849100352,75.36597712968108,8.491961482233762,223.16048491003508,8,2,2,1,12,3,1,1976680,12,5,4,256,7,0,4882,118,1,1,52,0,1,1,2,2,2.0035663313341128,3.0035663313341128,0.707489295801637,31.64336686658871,1,1,0,0,1,2,324,4,2,1,1,1,0,20,1,1,1,1,0,0,0,1,0,1.0,3.0
2,1131045,303625,415158,185466,226796,2,7.419963069525217,1768,2604,434,120,1,1796,1,120,159.11524928070477,115.25277493889433,6.936783613170146,242.98244084685942,3,2,2,1,2,2,1,1131045,12,4,4,194,6,0,4819,45,1,0,77,0,1,0,2,2,2.2,3.398632198223536,1.098210868086096,24.500923261869573,1,1,0,0,1,2,445,4,2,1,1,1,1,20,1,1,1,0,0,0,0,1,0,1.0,3.0
4,1481229,378965,540249,298469,263470,3,7.373078617897544,1714,2443,412,120,1,573,1,151,156.98663339864328,115.47614663187838,6.694690518613332,246.74009980407018,2,2,2,1,8,3,1,1481229,10,5,4,222,7,0,4509,49,1,1,50,0,1,1,2,2,1.852165834966082,3.1843502495101754,1.0843688290881872,15.738241846268998,1,1,0,0,1,2,450,3,1,1,1,1,0,20,1,1,1,1,0,0,0,1,0,1.0,3.0
1,1183491,312114,442020,200242,229113,0,7.995429513704668,2072,2153,373,120,0,2692,1,122,155.26668414430893,149.92577082228004,5.119855391283001,256.93256659564264,0,2,2,1,0,2,1,1183491,15,5,4,256,6,0,4655,45,0,0,48,0,1,0,2,2,2.2007492600484153,3.9310838054238597,1.2191758139467432,10.007492600484152,0,1,0,0,1,2,-7,3,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
7,755804,235629,191177,148381,180616,1,6.496196128641767,1636,3815,639,60,0,582,1,120,164.8475612644082,71.14149677845344,7.634580648711206,181.27664518968965,8,2,2,1,3,3,1,755804,7,3,2,251,4,1,4006,21,1,0,12,1,1,0,1,2,2.0,3.955045156675432,1.1158503221546554,8.553290379379302,0,0,0,0,1,2,1534,2,1,1,1,1,0,21,1,1,1,1,0,0,0,0,1,1.0,3.0
6,763649,213460,236792,145042,168354,3,6.81165869072142,1440,3123,503,120,0,688,1,173,164.97668261855716,75.96322167009988,8.409194582475031,207.5582934536071,8,1,2,1,2,2,1,763649,9,4,2,369,5,0,4393,42,0,0,81,1,1,0,2,3,2.2883413092785805,3.023317381442839,1.034483250514981,19.717544020643853,0,1,0,1,1,2,1535,3,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
15,2203258,493364,904541,424920,380431,0,6.78,1080,2400,388,165,1,2500,1,649,163.8,76.8,8.9,225.0,8,2,2,1,12,3,1,2203258,15,5,4,481,7,0,5500,65,1,1,50,1,1,1,2,2,2.5,3.2,1.1059163611827207,32.0,0,1,1,0,1,2,234,2,1,1,1,0,1,18,1,1,1,0,0,0,0,1,0,1.0,3.0
6,1207154,332957,421258,208918,244018,4,7.4452601711600686,1673,2227,377,128,0,556,1,233,158.47785723931068,120.07965254707275,7.073699144199655,258.47102939980687,0,2,2,1,6,3,1,1207154,12,4,4,256,6,0,4701,32,0,1,50,0,1,1,2,2,2.237741421668276,2.890520342320138,1.1784844361648965,10.377414216682759,0,1,0,0,1,2,740,3,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
7,771200,226669,220713,149538,174277,2,6.727887135259218,1440,3145,509,120,0,808,1,206,164.67014443007486,75.37604973407264,8.82788713525922,212.85629840443582,8,0,2,1,4,2,1,771200,10,4,2,404,5,0,4466,59,0,0,64,0,1,0,2,2,2.344225729481564,2.8055774270518437,0.7721128647407818,34.230970820737454,0,1,0,0,1,2,1409,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
5,1530060,370702,585476,291452,267333,3,7.105635013427773,1688,2893,477,120,1,1014,1,240,160.4035782997277,97.57674105176986,7.971109272915591,234.79785302016336,5,2,2,1,8,3,1,1530060,10,5,4,332,7,0,4941,51,0,1,154,0,1,1,2,2,2.2599284340054457,3.210035782997277,0.994150288588564,14.39713736021783,1,1,0,0,1,2,495,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
2,1531214,382852,589392,279371,279354,0,6.7207996685342986,1406,3125,510,123,1,515,1,276,162.7926627995668,74.76867274353786,8.396867274353786,225.47320627148105,8,2,1,1,8,3,1,1531214,8,5,4,147,7,0,4847,120,0,0,50,0,1,1,2,2,2.0306677715523387,2.965193702151669,0.7153338857761694,30.159933706859672,1,1,0,0,1,2,587,2,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
3,920298,251523,251772,188700,228301,0,6.811436757081219,1414,3131,504,120,1,856,1,454,164.21379457512685,75.23217311573639,8.356897287563427,232.70691862690282,8,0,2,1,3,1,1,920298,9,4,2,292,6,0,5000,70,1,1,49,0,1,0,2,2,2.3143675708121907,3.343097796277256,0.8241430546309931,18.99427004314665,0,1,0,0,0,2,1112,2,2,1,1,0,1,23,1,1,1,1,0,0,0,0,0,1.0,3.0
5,748775,208359,221909,142279,176226,5,7.316844311014467,1635,2563,422,120,1,659,1,120,161.46524551188426,107.5700855167683,7.385409752546628,250.2799229743245,3,2,2,1,3,2,1,748775,10,4,3,256,6,0,4500,25,1,1,50,1,1,0,2,2,2.2,3.2,1.22,10.0,1,1,0,0,1,2,1463,4,1,1,1,1,0,20,1,1,1,1,1,1,0,0,0,1.0,3.0
2,1522309,389943,588680,296109,247576,0,6.723266205925658,1415,3145,513,122,1,1221,1,266,163.07001469678573,74.75896369531338,8.996028956293747,224.64317207398017,8,3,1,1,8,3,1,1522309,12,5,4,256,7,0,5000,93,0,0,50,0,1,1,2,2,2.022445980247808,3.012057912587494,0.711222990123904,30.653241185131517,0,1,0,0,1,2,491,2,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
14,1277832,347373,447055,225118,258285,0,6.7740371379507005,1099,2473,399,158,0,762,1,657,171.3751200915659,76.77639267315126,10.116764052658274,234.5278534630254,1,2,2,1,7,3,1,1277832,11,4,4,256,6,0,5806,65,0,1,50,0,1,0,2,2,2.3701856897535025,1.6255914825422946,0.9552785346302538,12.149071551232486,0,0,0,0,0,2,695,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
14,1622325,404839,613307,316978,287200,0,6.860456257223816,1133,2429,392,162,0,1102,1,689,172.24049293180718,81.2661125830356,9.975600370873575,246.83674507512768,3,2,2,1,8,3,1,1622325,15,5,4,495,7,0,5922,65,0,1,50,0,1,1,2,2,2.4871269988441895,3.2128730011558106,0.727033302427202,31.22761993065137,0,1,0,0,1,2,444,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
2,1529558,378141,589690,276813,273855,0,6.963978690285802,1617,3036,501,120,1,693,1,240,160.86073618558248,89.30416539869486,7.826178879873975,231.14659348886056,6,2,2,1,8,3,1,1529558,9,5,4,210,7,0,4816,108,0,1,49,0,1,0,2,2,2.0858637395544224,3.14,0.7,29.424087813367322,1,1,0,0,1,2,564,2,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
2,1549172,387400,608953,299608,253209,0,7.160315268871503,1597,2855,468,120,1,1730,1,240,162.52459674433416,97.36064619641535,7.802155367914069,237.59237584914467,5,3,2,1,8,3,1,1549172,12,5,4,256,7,0,4933,82,1,1,50,0,1,1,2,2,2.099303523585731,3.2260630537743005,0.839024933020024,28.027859056570744,0,1,0,0,1,2,468,2,2,1,1,1,0,20,1,1,1,1,0,0,0,0,0,1.0,3.0
9,1255078,289055,536271,207058,222692,1,7.234789786704984,1607,2501,417,120,1,570,1,274,159.83570775575686,104.81000516159182,6.906609161458528,220.74077459977926,4,2,2,1,6,3,1,1255078,11,4,4,256,6,1,4825,66,0,1,50,0,1,0,2,2,2.2,1.7861501769325918,0.8123921411368662,14.257940135690635,0,0,0,0,0,2,593,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
6,1607790,392222,625956,309675,279936,0,7.564646541797821,1604,2267,373,136,0,2004,1,418,165.59293664542855,118.60509823228767,7.136305143471185,254.16032403469734,1,2,2,1,8,3,1,1607790,13,5,4,351,7,0,5246,66,0,1,50,0,1,1,2,2,2.3744565533123483,3.3255434466876514,0.963641238044068,24.467393198740915,0,1,0,0,1,2,409,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
2,1145923,321432,371115,210093,243282,0,6.965853213296445,1139,2610,410,162,1,631,1,120,169.8942857056151,78.5148250125944,6.876852206245202,192.60085919164217,1,2,2,2,5,2,1,1145923,8,4,4,256,6,0,3850,30,1,0,14,0,1,0,2,2,2.3880266884915557,3.0562745640896885,0.7311306099219552,30.682935734071126,1,1,0,0,1,2,420,4,1,1,1,1,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
2,1144596,321769,368586,210448,243792,0,6.928969779569151,1106,2627,411,163,1,557,1,120,170.41836576848561,75.95813244740705,6.94022465146755,190.30402718226077,1,2,2,2,5,2,1,1144596,8,4,4,256,6,0,3822,30,1,0,12,0,1,0,2,2,2.3947327673510634,3.0247559934500017,0.7136948048872349,31.42060440861698,1,1,0,0,1,2,435,4,1,1,1,1,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
5,757463,208014,235500,143332,170616,5,7.098744682316227,1533,2838,461,120,1,628,1,120,163.2100425414702,91.67996971161075,7.759294830315041,228.15838920636006,5,2,2,1,2,2,1,757463,9,4,3,256,6,0,4500,25,1,1,80,1,1,0,2,3,2.2,3.2,1.22,10.0,1,1,0,0,1,2,1473,4,1,1,1,1,0,20,1,1,1,1,1,1,0,0,0,1.0,3.0
10,626520,194609,167089,119358,145463,2,6.759490271016716,1540,2841,487,78,0,672,1,120,158.22750940448216,89.36983979325159,8.080881437414531,216.4827474309954,5,2,2,1,1,3,1,626520,7,3,2,167,3,1,4291,35,1,1,31,1,2,0,1,2,2.061072772068879,2.852681930172197,1.0671800492757666,19.724905955178492,0,0,0,0,1,2,1916,2,1,1,1,1,0,20,1,1,1,1,0,0,0,0,1,1.0,3.0
3,1522020,383327,565206,294120,279384,2,6.73687021203379,1333,2905,473,131,1,728,1,356,162.81726349569652,76.93452699139306,8.700898361029648,219.88842865317187,8,2,1,1,8,3,1,1522020,9,5,4,256,7,0,5000,81,0,0,127,0,1,1,2,2,2.2,2.637838945553079,0.9646035988524075,15.884910028689813,1,1,0,0,1,2,465,3,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
7,763219,214893,234033,145228,169063,2,6.78968482859725,1440,3132,505,120,0,710,1,186,165.0206303428055,75.6555876003615,8.486103099909627,207.44842414298625,8,0,2,1,3,2,1,763219,10,4,2,397,5,0,4367,47,0,0,74,1,1,0,2,2,2.3103151714027508,2.979369657194499,0.9883381400542239,22.13466885430256,0,1,0,1,1,2,1549,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
2,1978942,431572,801375,418834,327159,0,6.737205298605933,1444,3196,521,120,1,3008,1,240,161.39201874615958,75.67190425881392,8.4717650519896,223.07205298605933,7,2,2,1,12,3,1,1978942,12,5,4,256,7,0,4884,119,1,1,50,1,2,1,2,2,2.0022170149556717,3.0033255224335074,0.6995011716349738,32.0,0,1,0,0,1,2,324,3,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
11,1242976,367815,453227,212659,209272,0,6.710462808115789,1195,2689,438,127,1,541,1,268,162.72934523381832,74.40324111102746,8.069537918992678,197.97685959421054,6,2,2,1,6,3,1,1242976,8,4,4,256,6,1,4636,77,1,0,41,0,1,0,2,2,2.4,1.6814804042837526,1.1285188686077803,16.34257980086956,0,0,0,0,0,2,523,4,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1.0,3.0
12,900462,278975,202132,224385,194969,0,6.819819246363845,1263,2728,441,120,1,605,1,303,163.7108452181693,78.9204684000917,8.107230145446207,224.6384927276896,8,2,2,1,0,1,1,900462,15,4,3,505,6,1,5000,87,1,1,48,0,1,0,2,2,2.398192463638448,3.0111125782479338,0.9650011713854478,13.126527545308646,0,1,0,0,0,2,371,3,2,1,1,0,1,20,1,1,1,1,0,0,0,0,0,1.0,3.0
4,1166584,325864,391887,207165,241667,2,7.254274399371596,1450,2405,393,142,1,500,1,120,162.86894813983542,102.36786789245015,6.64078666347657,226.2049182188341,0,2,2,2,6,3,1,1166584,10,4,4,256,6,0,4103,27,1,0,31,0,1,0,2,2,2.298778743036687,3.101221256963313,0.963175268104614,20.865661734035562,1,1,0,0,1,2,601,4,1,1,1,0,0,20,1,1,1,1,0,0,0,0,1,1.0,3.0
3,1192780,318303,448656,198175,227644,1,7.774683386381126,1921,2234,382,120,1,2315,1,152,156.43387669362716,136.84194362116673,5.7079972113525175,248.4165099573762,1,2,2,1,1,2,1,1192780,14,4,4,256,6,0,4658,48,1,0,48,0,1,0,2,2,2.2,3.593083944110622,1.127012191204909,10.536468127663987,0,0,0,0,0,2,120,4,2,1,1,1,1,20,1,1,1,0,0,0,0,1,0,1.0,3.0
5,755161,208105,231899,143053,172102,5,7.156528149208002,1560,2765,450,120,1,636,1,120,162.747774806336,95.88990801372586,7.660237458500568,234.01928370538306,5,2,2,1,2,2,1,755161,9,4,3,256,6,0,4500,25,1,1,72,1,1,0,2,3,2.2,3.2,1.22,10.0,1,1,0,0,1,2,1470,4,1,1,1,1,0,20,1,1,1,1,1,1,0,0,0,1.0,3.0
4,1512268,372525,562808,274782,264527,0,7.541145870131653,2056,2634,450,120,1,1169,1,240,155.83038003096266,125.5756808293745,6.46004005051407,236.44170523056562,2,2,2,1,8,3,1,1512268,13,5,4,413,7,0,4808,80,0,1,48,0,1,0,2,2,2.297668209222625,3.14,0.7,23.06995372332125,1,1,0,0,1,2,403,3,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
13,1269992,369159,463270,218188,219373,0,6.700696608332266,1180,2629,430,132,0,619,1,417,164.34872090897446,75.19765018936968,8.886026159070529,210.88334295416695,5,2,2,1,6,3,1,1269992,9,4,4,256,6,1,5145,81,0,1,48,0,1,0,2,2,2.4,1.4446496121196593,1.1586067833354685,12.720939924252129,0,0,0,0,0,2,582,3,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
4,1510386,375766,564171,280952,254580,0,7.484213736880896,2012,2674,455,120,1,1369,1,240,156.41283454431638,122.01015818978543,6.804278181438789,235.30327049777134,2,2,2,1,8,3,1,1510386,14,5,4,433,7,0,4865,74,0,1,48,0,1,0,2,2,2.2767756832590442,3.14,0.7,23.69672950222867,0,1,0,0,1,2,382,3,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
7,917994,242475,293405,172260,209852,0,6.591491953889021,1550,3554,589,120,0,437,1,174,164.35955632277685,72.3723793083353,8.24574597694451,189.2022183861157,8,2,2,1,4,2,1,917994,10,4,2,256,6,0,4500,46,1,1,29,0,1,0,2,2,2.1829839077780404,3.451048276665879,0.9736128737775679,18.979034466682418,0,1,0,0,1,2,1220,2,1,1,1,1,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
7,911969,263528,230115,204388,213937,0,6.815088140768387,1348,2955,476,120,1,747,1,388,163.99471155389674,76.83878193809053,8.247355776948371,229.42067330845117,8,1,2,1,1,1,1,911969,12,4,3,386,6,1,5000,77,1,1,48,0,1,0,2,2,2.3508814076838758,3.198486169751723,0.8855003689539037,16.43830146212868,0,1,0,0,0,2,789,3,2,1,1,0,1,21,1,1,1,1,0,0,0,0,0,1.0,3.0
2,909194,244632,261861,175911,226787,0,6.81,1440,3200,515,120,1,900,1,480,164.3,74.6,8.43636673818141,223.45364592739097,8,0,2,1,4,2,1,909194,8,4,2,209,6,0,5000,67,1,1,50,0,2,1,2,2,2.3,3.4,0.8,20.0,0,1,0,0,1,2,1239,2,2,1,1,1,1,24,1,1,1,1,1,1,0,0,1,1.0,3.0
7,645342,173957,194192,138767,138424,2,6.6973106543717105,1440,3060,505,60,0,689,1,120,161.17292181627488,75.97273708883264,8.075323273023908,194.2467672697609,8,2,2,1,0,2,1,645342,10,3,2,223,4,1,4274,43,1,1,19,1,1,0,1,3,1.7001847274422337,2.662523090930279,1.1648983999067715,13.506465460478179,0,0,0,0,1,2,1916,3,1,1,1,1,0,20,1,1,1,1,0,0,0,0,1,1.0,3.0
5,783668,227930,228718,152800,174218,5,6.841012915243946,1440,3088,498,120,1,735,1,120,163.9151937286592,77.61290959329239,8.571896678048436,219.7974169512109,8,2,2,1,3,2,1,783668,8,4,3,180,6,0,4794,36,1,1,108,0,1,1,2,2,2.2,2.9758490779269935,0.9132671592685171,27.696125426816316,1,1,0,0,1,2,1141,4,2,1,1,1,0,20,1,1,1,1,1,1,0,1,0,1.0,3.0
5,725997,200854,230958,139043,155141,4,6.702110714172499,1440,3196,523,118,0,797,1,120,161.90844285669002,73.77387499603748,7.802110714172499,186.2110714172499,8,2,2,1,1,2,1,725997,8,3,2,130,5,1,4495,25,1,1,12,0,1,0,2,2,2.1873357149650055,3.188391072051255,1.22,10.0,0,0,0,0,1,2,1639,4,1,1,1,1,0,21,1,1,1,1,0,0,0,0,1,1.0,3.0
7,892175,259744,233637,194101,204692,0,6.814867421529595,1352,2966,478,120,1,753,1,392,164.00795470822433,76.7416654730216,8.305303138816218,214.7348430591891,8,2,2,1,2,1,1,892175,11,4,2,314,6,0,5000,77,1,1,49,0,1,0,2,2,2.3486742152959454,3.2072276691015467,0.881791435335306,16.592804929283815,0,1,0,0,0,2,809,2,2,1,1,0,1,22,1,1,1,1,0,0,0,0,0,1.0,3.0
13,1239722,350171,478423,191464,219663,1,6.733426915140299,1212,2623,429,120,1,550,1,300,161.9967086664904,75.40609878771855,8.48121975754371,208.154889089467,8,2,2,1,6,3,1,1239722,8,4,4,256,6,2,4710,68,1,1,49,0,2,0,2,2,2.2187802424562895,1.9436592726311324,0.7488286303863518,13.0,0,0,0,0,0,2,704,4,2,1,1,0,0,20,1,1,1,0,1,1,0,0,0,1.0,3.0
3,1539213,375138,600669,289722,273578,3,6.76959239441427,1440,3136,509,120,1,697,1,240,163.18280281724478,76.5796197207135,8.674114929934577,231.2624225379583,8,2,2,1,8,3,1,1539213,8,5,4,200,7,0,4921,77,1,1,134,0,1,1,2,2,2.1131211268979144,3.196560563448957,0.9375543664856201,20.687887310208573,1,1,0,0,1,2,594,3,1,1,1,1,0,20,1,1,1,1,0,0,0,1,0,1.0,3.0
3,1527386,379910,575121,295483,276894,3,6.754489806999692,1362,2956,481,128,1,762,1,324,162.97990591076638,77.25981182153278,8.756467852845184,223.54788299224376,8,2,1,1,8,3,1,1527386,9,5,4,256,7,0,5000,71,0,0,147,0,1,1,2,2,2.2,2.8059027744586023,1.007974909537704,14.800627261557405,1,1,0,0,1,2,493,3,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
1,1169072,315549,415255,203887,234379,0,7.6096136982336215,1722,2325,387,135,1,1919,1,120,160.74703445146227,123.13913135483057,5.770754645762232,232.68958029909368,0,2,2,2,2,2,1,1169072,13,4,4,256,6,0,4348,39,1,0,35,0,1,0,2,2,2.270979327593887,3.606397160308731,1.0354537482558936,17.807726035327573,1,1,0,0,1,2,152,4,1,1,1,1,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
7,730497,203658,218116,146794,161927,1,6.73310759403369,1440,3125,507,100,0,766,1,200,164.23987977302298,75.32701263294332,8.50203165369679,203.3581646562941,8,0,2,1,2,2,1,730497,12,3,2,427,5,0,4273,58,0,0,36,1,1,0,2,2,2.13513924773048,2.750338608949465,0.9390518949414981,24.716329312588194,0,1,0,1,1,2,1684,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1.0,3.0
14,2203547,492391,904813,430174,376167,0,6.9497905436601215,1232,2410,391,158,1,2771,1,662,163.27840344987612,85.71060773128315,8.397419990766043,226.49415678420905,6,2,2,1,12,3,1,2203547,15,5,4,477,7,0,5527,69,1,1,50,1,1,1,2,2,2.4864167565071904,3.254332973971239,1.0507254581866707,32.0,0,1,0,0,1,2,221,2,1,1,1,0,0,18,1,1,1,0,0,0,0,1,0,1.0,3.0
2,1585078,380937,626584,303504,274060,1,7.7468721200628865,1806,2373,392,120,1,2197,1,240,161.70640759013142,128.27652421601542,6.097874376399261,253.01518302571955,1,2,2,1,8,3,1,1585078,11,5,4,256,7,0,4846,61,1,1,84,0,1,1,2,2,2.2769814731758444,3.363170357081351,1.12,18.158517854067558,0,1,0,0,1,2,428,2,2,1,1,1,0,20,1,1,1,1,0,0,0,0,0,1.0,3.0
9,1236928,338477,428981,217524,251944,2,7.190661428494503,1446,2311,384,142,0,649,1,419,164.03556149993707,103.59283152811965,8.346692857527485,251.01935888276594,0,2,2,1,6,3,1,1236928,12,4,4,256,6,0,5198,44,0,1,50,0,1,1,2,2,2.2998386759769507,2.3813228569890064,1.1101774564253546,10.998386759769504,0,1,0,0,1,2,721,3,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,3.0
3,1524301,381874,569421,294700,278325,2,6.744360545897194,1345,2927,476,130,1,743,1,342,162.88640503905103,77.07281007810204,8.724521721675766,221.44411337864796,8,2,1,1,8,3,1,1524301,9,5,4,256,7,0,5000,77,0,0,135,0,1,1,2,2,2.2,2.709285207019387,0.9830413437469386,15.423966406326535,1,1,0,0,1,2,477,3,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
7,762016,233484,199603,148887,180040,1,6.546289197138738,1596,3684,612,73,0,630,1,147,165.12314459856935,71.86377175278918,7.87773518283243,187.01759562803596,8,1,2,1,4,3,1,762016,8,3,2,315,5,0,4060,31,0,0,20,1,1,0,2,2,2.0925783942774765,3.722264817167571,1.045937284578019,13.554703656648584,0,1,0,0,1,2,1534,2,1,1,1,0,0,21,1,1,1,0,0,0,0,0,1,1.0,3.0
12,585778,190501,152574,111621,131081,1,6.394796414892987,1448,3151,542,60,0,656,1,120,158.11830753380738,72.24767547389467,8.556396228245566,188.65116982596453,8,2,2,1,0,3,1,585778,6,3,2,133,3,1,4191,39,1,0,38,1,1,0,1,2,2.0,2.756684903280764,1.005232452610532,23.30233965192906,0,0,0,0,1,2,2094,2,1,1,1,1,0,21,1,1,1,1,0,0,0,0,1,1.0,3.0
5,765363,207860,247584,144321,165596,4,6.897820204318937,1441,3092,496,119,0,599,1,120,164.8016348467608,77.16675811586379,8.09727525539867,207.8528637915282,8,2,2,1,2,2,1,765363,8,3,2,256,5,1,4497,24,1,0,107,1,1,0,2,3,2.1989101021594686,3.2043595913621274,1.2194550510797342,9.989101021594681,0,1,0,0,1,2,1482,3,1,1,1,1,0,20,1,1,1,1,0,0,0,0,0,1.0,3.0
4,1519260,374796,573678,275603,268299,0,7.307760479749873,1878,2797,471,120,1,977,1,240,157.86447288291396,110.9088007916204,7.012456846096633,234.30055486009056,3,2,2,1,8,3,1,1519260,12,5,4,331,7,0,4812,91,0,1,48,0,1,0,2,2,2.2120221944036227,3.14,0.7,25.639334167891313,1,1,0,0,1,2,468,3,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,3.0
3,924153,245923,266544,181905,229780,0,6.779248362402356,1440,3204,517,120,1,788,1,412,164.10430776074227,74.43226379492194,8.372043965820325,222.5380259863329,8,0,2,1,4,2,1,924153,8,4,2,256,6,0,4860,66,1,1,50,0,1,0,2,2,2.327956034179676,3.232263794921945,0.8,23.354724101561104,0,1,0,0,1,2,1247,2,1,1,1,1,0,22,1,1,1,0,0,0,0,0,0,1.0,3.0
